TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
4096,4,60,0,90,571056,0.571056
8192,4,60,0,70,572798,0.572798
8192,64,60,0,80,573080,0.57308
4096,4,60,0,20,574151,0.574151
8192,4,60,0,10,574331,0.574331
4096,32,60,0,20,575333,0.575333
1024,4,60,0,30,575824,0.575824
4096,4,60,0,40,576165,0.576165
1024,4,60,0,10,576315,0.576315
4096,4,60,0,50,577618,0.577618
1024,4,60,0,90,578890,0.57889
2048,16,60,0,50,580152,0.580152
4096,4,60,0,80,582116,0.582116
2048,8,60,0,60,582416,0.582416
4096,4,60,0,10,584060,0.58406
8192,4,60,0,90,585101,0.585101
8192,4,60,0,80,587175,0.587175
4096,4,60,0,60,587396,0.587396
2048,16,60,0,100,588397,0.588397
8192,4,60,0,20,588618,0.588618
8192,4,60,0,40,588678,0.588678
2048,16,60,0,20,591053,0.591053
2048,4,60,0,100,592645,0.592645
4096,8,60,0,10,592695,0.592695
2048,8,60,0,90,593947,0.593947
8192,4,60,0,50,595060,0.59506
2048,8,60,0,10,596012,0.596012
4096,8,60,0,20,596863,0.596863
8192,4,60,0,100,597394,0.597394
2048,16,60,0,40,598235,0.598235
4096,32,60,0,30,598867,0.598867
2048,4,60,0,20,599308,0.599308
2048,8,60,0,0,599688,0.599688
4096,4,60,0,30,600780,0.60078
4096,8,60,0,80,601311,0.601311
8192,8,60,0,90,601923,0.601923
8192,8,60,0,70,604097,0.604097
2048,8,60,0,100,604858,0.604858
4096,8,60,0,30,605329,0.605329
2048,8,60,0,70,605489,0.605489
4096,8,60,0,100,606501,0.606501
2048,8,60,0,40,607673,0.607673
4096,8,60,0,90,607803,0.607803
4096,16,60,0,50,609015,0.609015
4096,8,60,0,40,610488,0.610488
8192,8,60,0,30,610548,0.610548
8192,8,60,0,20,611721,0.611721
2048,8,60,0,20,613003,0.613003
8192,8,60,0,60,615227,0.615227
4096,8,60,0,0,616850,0.61685
4096,8,60,0,60,617270,0.61727
2048,16,60,0,80,618293,0.618293
2048,16,60,0,70,619435,0.619435
8192,2,60,0,90,621599,0.621599
8192,8,60,0,40,622230,0.62223
4096,8,60,0,50,622711,0.622711
2048,8,60,0,80,622871,0.622871
8192,8,60,0,50,627450,0.62745
8192,8,60,0,80,627950,0.62795
8192,8,60,0,10,630906,0.630906
8192,16,60,0,30,633541,0.633541
8192,16,60,0,50,633781,0.633781
4096,16,60,0,0,635093,0.635093
2048,4,60,0,40,638791,0.638791
8192,16,60,0,0,640474,0.640474
8192,8,60,0,100,643098,0.643098
2048,8,60,0,50,643489,0.643489
4096,16,60,0,30,645042,0.645042
4096,8,60,0,70,649991,0.649991
4096,16,60,0,10,658026,0.658026
8192,16,60,0,20,662063,0.662063
8192,16,60,0,10,662445,0.662445
8192,8,60,0,0,664469,0.664469
8192,32,60,0,60,666882,0.666882
8192,16,60,0,70,668175,0.668175
8192,32,60,0,80,670008,0.670008
8192,32,60,0,50,671411,0.671411
4096,16,60,0,100,674146,0.674146
8192,16,60,0,100,677842,0.677842
8192,32,60,0,70,680567,0.680567
4096,16,60,0,80,682682,0.682682
4096,16,60,0,40,683593,0.683593
4096,16,60,0,70,684525,0.684525
2048,8,60,0,30,687401,0.687401
8192,32,60,0,30,687450,0.68745
8192,16,60,0,60,690747,0.690747
8192,32,60,0,20,691007,0.691007
8192,32,60,0,100,693362,0.693362
4096,16,60,0,90,699092,0.699092
8192,32,60,0,90,700424,0.700424
4096,16,60,0,60,701316,0.701316
8192,32,60,0,10,702178,0.702178
8192,16,60,0,40,702689,0.702689
4096,16,60,0,20,704332,0.704332
8192,32,60,0,0,707257,0.707257
8192,16,60,0,90,708059,0.708059
8192,32,60,0,40,712447,0.712447
8192,16,60,0,80,717025,0.717025
