TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
8192,4,20,0,80,163643,0.163643
1024,2,20,0,30,163883,0.163883
8192,4,20,0,50,163943,0.163943
1024,4,20,0,10,163963,0.163963
2048,4,20,0,60,164033,0.164033
1024,8,20,0,90,164284,0.164284
2048,4,20,0,90,164645,0.164645
1024,4,20,0,100,164875,0.164875
4096,4,20,0,60,165195,0.165195
8192,4,20,0,60,165707,0.165707
4096,4,20,0,50,165866,0.165866
8192,4,20,0,0,166427,0.166427
8192,4,20,0,40,167069,0.167069
2048,2,20,0,40,167400,0.1674
2048,4,20,0,30,167840,0.16784
8192,4,20,0,20,169123,0.169123
1024,8,20,0,100,169383,0.169383
4096,4,20,0,30,170385,0.170385
1024,4,20,0,0,170856,0.170856
4096,2,20,0,90,171146,0.171146
2048,8,20,0,70,171156,0.171156
4096,2,20,0,70,171226,0.171226
1024,8,20,0,50,171267,0.171267
4096,4,20,0,70,171437,0.171437
8192,4,20,0,70,171797,0.171797
8192,8,20,0,0,171858,0.171858
4096,8,20,0,0,172189,0.172189
1024,8,20,0,60,172309,0.172309
1024,8,20,0,80,173170,0.17317
2048,8,20,0,100,173190,0.17319
1024,8,20,0,30,173480,0.17348
1024,4,20,0,70,174071,0.174071
1024,8,20,0,40,174212,0.174212
1024,8,20,0,0,174843,0.174843
2048,8,20,0,50,175674,0.175674
1024,2,20,0,10,176005,0.176005
4096,8,20,0,90,176125,0.176125
4096,8,20,0,10,176165,0.176165
2048,8,20,0,60,177468,0.177468
2048,8,20,0,40,177638,0.177638
8192,8,20,0,60,178580,0.17858
4096,8,20,0,80,178931,0.178931
4096,8,20,0,30,179132,0.179132
8192,4,20,0,100,179993,0.179993
8192,4,20,0,90,180333,0.180333
4096,4,20,0,10,180423,0.180423
2048,8,20,0,30,180424,0.180424
4096,8,20,0,50,180895,0.180895
2048,8,20,0,90,181045,0.181045
4096,8,20,0,20,181265,0.181265
8192,8,20,0,90,181446,0.181446
2048,4,20,0,70,181636,0.181636
4096,4,20,0,90,182417,0.182417
8192,2,20,0,100,182437,0.182437
4096,8,20,0,100,183790,0.18379
8192,8,20,0,50,184121,0.184121
8192,4,20,0,10,184781,0.184781
8192,8,20,0,80,185072,0.185072
8192,8,20,0,10,185643,0.185643
2048,8,20,0,10,185923,0.185923
8192,8,20,0,30,186164,0.186164
4096,4,20,0,20,186706,0.186706
4096,4,20,0,100,187256,0.187256
2048,4,20,0,20,187547,0.187547
2048,8,20,0,80,191263,0.191263
1024,8,20,0,70,191915,0.191915
4096,8,20,0,60,192907,0.192907
4096,8,20,0,40,193458,0.193458
4096,8,20,0,70,194179,0.194179
8192,2,20,0,80,194409,0.194409
8192,2,20,0,90,196263,0.196263
2048,8,20,0,20,196553,0.196553
8192,8,20,0,40,199589,0.199589
8192,8,20,0,20,203816,0.203816
8192,8,20,0,70,203987,0.203987
1024,32,20,0,20,209607,0.209607
1024,32,20,0,50,209838,0.209838
1024,32,20,0,10,210349,0.210349
1024,32,20,0,70,210920,0.21092
1024,32,20,0,100,211201,0.211201
1024,8,20,0,10,211260,0.21126
1024,32,20,0,90,211330,0.21133
1024,32,20,0,60,216229,0.216229
2048,64,20,0,80,216931,0.216931
1024,32,20,0,80,217512,0.217512
2048,64,20,0,50,218314,0.218314
2048,64,20,0,90,219446,0.219446
2048,64,20,0,40,220027,0.220027
2048,64,20,0,30,221459,0.221459
8192,8,20,0,100,222511,0.222511
2048,64,20,0,20,226880,0.22688
1024,32,20,0,30,231277,0.231277
1024,32,20,0,0,232490,0.23249
2048,64,20,0,60,233452,0.233452
2048,64,20,0,70,233471,0.233471
2048,64,20,0,100,237919,0.237919
2048,64,20,0,10,239843,0.239843
2048,16,20,0,10,240224,0.240224
4096,16,20,0,100,242128,0.242128
1024,16,20,0,50,242208,0.242208
4096,16,20,0,80,246004,0.246004
4096,32,20,0,70,246957,0.246957
1024,4,20,0,30,247348,0.247348
2048,16,20,0,30,248288,0.248288
1024,16,20,0,90,248489,0.248489
8192,16,20,0,80,248940,0.24894
1024,16,20,0,80,249100,0.2491
2048,16,20,0,0,249521,0.249521
4096,16,20,0,90,249611,0.249611
1024,32,20,0,40,249732,0.249732
2048,16,20,0,20,249942,0.249942
4096,32,20,0,0,250202,0.250202
1024,16,20,0,10,250443,0.250443
8192,16,20,0,70,250784,0.250784
1024,16,20,0,0,251204,0.251204
2048,32,20,0,0,251745,0.251745
4096,16,20,0,20,252266,0.252266
1024,16,20,0,60,252356,0.252356
2048,16,20,0,40,252557,0.252557
8192,16,20,0,0,253008,0.253008
8192,16,20,0,90,253238,0.253238
8192,64,20,0,90,253328,0.253328
2048,16,20,0,70,254360,0.25436
2048,32,20,0,80,254380,0.25438
8192,16,20,0,10,254580,0.25458
8192,16,20,0,50,255152,0.255152
2048,16,20,0,90,255382,0.255382
1024,16,20,0,40,255452,0.255452
4096,16,20,0,40,255763,0.255763
2048,32,20,0,50,255813,0.255813
1024,16,20,0,70,255883,0.255883
2048,32,20,0,30,256154,0.256154
4096,16,20,0,0,256284,0.256284
4096,16,20,0,70,256955,0.256955
2048,32,20,0,70,257415,0.257415
8192,64,20,0,40,257987,0.257987
8192,32,20,0,10,258157,0.258157
8192,16,20,0,20,258318,0.258318
4096,64,20,0,80,258418,0.258418
8192,32,20,0,40,258969,0.258969
4096,32,20,0,40,259319,0.259319
4096,16,20,0,30,259359,0.259359
4096,32,20,0,20,259539,0.259539
2048,32,20,0,60,259810,0.25981
8192,64,20,0,20,260110,0.26011
4096,16,20,0,60,260302,0.260302
4096,16,20,0,10,260341,0.260341
2048,16,20,0,60,260842,0.260842
8192,32,20,0,90,260932,0.260932
4096,32,20,0,10,261062,0.261062
2048,32,20,0,20,261273,0.261273
2048,32,20,0,10,261323,0.261323
8192,64,20,0,60,261383,0.261383
8192,64,20,0,0,262115,0.262115
4096,32,20,0,50,262164,0.262164
8192,32,20,0,100,263016,0.263016
4096,64,20,0,60,263116,0.263116
8192,64,20,0,50,263427,0.263427
4096,64,20,0,70,263527,0.263527
1024,16,20,0,20,263707,0.263707
4096,64,20,0,10,263717,0.263717
8192,32,20,0,50,263728,0.263728
2048,32,20,0,90,263857,0.263857
8192,32,20,0,80,264018,0.264018
4096,64,20,0,50,264269,0.264269
2048,32,20,0,100,264659,0.264659
4096,32,20,0,90,264709,0.264709
2048,64,20,0,0,265180,0.26518
2048,16,20,0,50,265210,0.26521
8192,16,20,0,100,265360,0.26536
2048,16,20,0,100,265491,0.265491
8192,64,20,0,70,266653,0.266653
4096,64,20,0,0,266763,0.266763
8192,32,20,0,60,266944,0.266944
4096,16,20,0,50,267985,0.267985
2048,32,20,0,40,268236,0.268236
4096,64,20,0,40,269548,0.269548
8192,64,20,0,30,269819,0.269819
4096,64,20,0,20,271182,0.271182
8192,32,20,0,30,271542,0.271542
8192,32,20,0,0,272364,0.272364
8192,64,20,0,10,272694,0.272694
8192,64,20,0,100,272965,0.272965
8192,16,20,0,40,273976,0.273976
8192,32,20,0,20,274277,0.274277
4096,64,20,0,90,275409,0.275409
1024,16,20,0,30,275599,0.275599
4096,32,20,0,80,276320,0.27632
8192,16,20,0,30,277653,0.277653
8192,32,20,0,70,277774,0.277774
8192,16,20,0,60,279216,0.279216
1024,16,20,0,100,279707,0.279707
4096,32,20,0,30,280268,0.280268
2048,16,20,0,80,286149,0.286149
8192,64,20,0,80,286189,0.286189
4096,32,20,0,60,287752,0.287752
4096,32,20,0,100,291889,0.291889
4096,64,20,0,30,295306,0.295306
4096,64,20,0,100,350689,0.350689
