1024,2,60,0,0.0,403226
1024,2,60,0,10.0,394489
1024,2,60,0,20.0,406772
1024,2,60,0,30.0,424815
1024,2,60,0,40.0,409887
1024,2,60,0,50.0,417081
1024,2,60,0,60.0,377648
1024,2,60,0,70.0,400941
1024,2,60,0,80.0,428332
1024,2,60,0,90.0,383268
1024,2,60,0,100.0,404899
1024,4,60,0,0.0,486569
1024,4,60,0,10.0,576315
1024,4,60,0,20.0,563752
1024,4,60,0,30.0,575824
1024,4,60,0,40.0,561778
1024,4,60,0,50.0,568931
1024,4,60,0,60.0,554835
1024,4,60,0,70.0,556439
1024,4,60,0,80.0,566727
1024,4,60,0,90.0,578890
1024,4,60,0,100.0,538185
1024,8,60,0,0.0,493031
1024,8,60,0,10.0,484144
1024,8,60,0,20.0,503149
1024,8,60,0,30.0,518808
1024,8,60,0,40.0,514511
1024,8,60,0,50.0,526042
1024,8,60,0,60.0,499603
1024,8,60,0,70.0,508820
1024,8,60,0,80.0,492320
1024,8,60,0,90.0,493022
1024,8,60,0,100.0,466031
1024,16,60,0,0.0,437288
1024,16,60,0,10.0,432239
1024,16,60,0,20.0,409236
1024,16,60,0,30.0,451254
1024,16,60,0,40.0,421930
1024,16,60,0,50.0,447066
1024,16,60,0,60.0,443299
1024,16,60,0,70.0,427360
1024,16,60,0,80.0,409998
1024,16,60,0,90.0,429544
1024,16,60,0,100.0,403446
1024,32,60,0,0.0,350487
1024,32,60,0,10.0,361759
1024,32,60,0,20.0,388818
1024,32,60,0,30.0,398707
1024,32,60,0,40.0,388678
1024,32,60,0,50.0,374442
1024,32,60,0,60.0,506166
1024,32,60,0,70.0,389500
1024,32,60,0,80.0,354706
1024,32,60,0,90.0,368411
1024,32,60,0,100.0,404528
1024,64,60,0,0.0,200190
1024,64,60,0,10.0,307428
1024,64,60,0,20.0,206863
1024,64,60,0,30.0,207834
1024,64,60,0,40.0,207393
1024,64,60,0,50.0,215568
1024,64,60,0,60.0,207854
1024,64,60,0,70.0,209778
1024,64,60,0,80.0,226339
1024,64,60,0,90.0,222361
1024,64,60,0,100.0,211340
2048,2,60,0,0.0,388358
2048,2,60,0,10.0,407483
2048,2,60,0,20.0,391614
2048,2,60,0,30.0,415417
2048,2,60,0,40.0,421189
2048,2,60,0,50.0,397304
2048,2,60,0,60.0,410719
2048,2,60,0,70.0,407533
2048,2,60,0,80.0,400370
2048,2,60,0,90.0,420327
2048,2,60,0,100.0,392906
2048,4,60,0,0.0,527866
2048,4,60,0,10.0,553543
2048,4,60,0,20.0,599308
2048,4,60,0,30.0,557741
2048,4,60,0,40.0,638791
2048,4,60,0,50.0,559585
2048,4,60,0,60.0,561077
2048,4,60,0,70.0,563712
2048,4,60,0,80.0,561097
2048,4,60,0,90.0,567018
2048,4,60,0,100.0,592645
2048,8,60,0,0.0,599688
2048,8,60,0,10.0,596012
2048,8,60,0,20.0,613003
2048,8,60,0,30.0,687401
2048,8,60,0,40.0,607673
2048,8,60,0,50.0,643489
2048,8,60,0,60.0,582416
2048,8,60,0,70.0,605489
2048,8,60,0,80.0,622871
2048,8,60,0,90.0,593947
2048,8,60,0,100.0,604858
2048,16,60,0,0.0,551890
2048,16,60,0,10.0,556509
2048,16,60,0,20.0,591053
2048,16,60,0,30.0,530040
2048,16,60,0,40.0,598235
2048,16,60,0,50.0,580152
2048,16,60,0,60.0,554575
2048,16,60,0,70.0,619435
2048,16,60,0,80.0,618293
2048,16,60,0,90.0,554475
2048,16,60,0,100.0,588397
2048,32,60,0,0.0,413304
2048,32,60,0,10.0,432960
2048,32,60,0,20.0,424755
2048,32,60,0,30.0,425486
2048,32,60,0,40.0,429013
2048,32,60,0,50.0,417552
2048,32,60,0,60.0,423332
2048,32,60,0,70.0,446125
2048,32,60,0,80.0,441606
2048,32,60,0,90.0,419826
2048,32,60,0,100.0,516364
2048,64,60,0,0.0,330451
2048,64,60,0,10.0,375354
2048,64,60,0,20.0,379973
2048,64,60,0,30.0,337343
2048,64,60,0,40.0,387316
2048,64,60,0,50.0,369573
2048,64,60,0,60.0,390441
2048,64,60,0,70.0,381205
2048,64,60,0,80.0,376035
2048,64,60,0,90.0,349526
2048,64,60,0,100.0,386465
4096,2,60,0,0.0,405980
4096,2,60,0,10.0,428502
4096,2,60,0,20.0,395160
4096,2,60,0,30.0,390642
4096,2,60,0,40.0,430095
4096,2,60,0,50.0,400450
4096,2,60,0,60.0,398646
4096,2,60,0,70.0,440605
4096,2,60,0,80.0,403115
4096,2,60,0,90.0,411660
4096,2,60,0,100.0,421469
4096,4,60,0,0.0,500264
4096,4,60,0,10.0,584060
4096,4,60,0,20.0,574151
4096,4,60,0,30.0,600780
4096,4,60,0,40.0,576165
4096,4,60,0,50.0,577618
4096,4,60,0,60.0,587396
4096,4,60,0,70.0,558221
4096,4,60,0,80.0,582116
4096,4,60,0,90.0,571056
4096,4,60,0,100.0,550287
4096,8,60,0,0.0,616850
4096,8,60,0,10.0,592695
4096,8,60,0,20.0,596863
4096,8,60,0,30.0,605329
4096,8,60,0,40.0,610488
4096,8,60,0,50.0,622711
4096,8,60,0,60.0,617270
4096,8,60,0,70.0,649991
4096,8,60,0,80.0,601311
4096,8,60,0,90.0,607803
4096,8,60,0,100.0,606501
4096,16,60,0,0.0,635093
4096,16,60,0,10.0,658026
4096,16,60,0,20.0,704332
4096,16,60,0,30.0,645042
4096,16,60,0,40.0,683593
4096,16,60,0,50.0,609015
4096,16,60,0,60.0,701316
4096,16,60,0,70.0,684525
4096,16,60,0,80.0,682682
4096,16,60,0,90.0,699092
4096,16,60,0,100.0,674146
4096,32,60,0,0.0,544366
4096,32,60,0,10.0,551610
4096,32,60,0,20.0,575333
4096,32,60,0,30.0,598867
4096,32,60,0,40.0,532554
4096,32,60,0,50.0,564884
4096,32,60,0,60.0,556589
4096,32,60,0,70.0,551950
4096,32,60,0,80.0,542062
4096,32,60,0,90.0,549366
4096,32,60,0,100.0,509101
4096,64,60,0,0.0,436957
4096,64,60,0,10.0,433220
4096,64,60,0,20.0,435004
4096,64,60,0,30.0,466512
4096,64,60,0,40.0,435816
4096,64,60,0,50.0,434603
4096,64,60,0,60.0,436176
4096,64,60,0,70.0,447768
4096,64,60,0,80.0,435796
4096,64,60,0,90.0,449260
4096,64,60,0,100.0,437028
8192,2,60,0,0.0,405519
8192,2,60,0,10.0,427109
8192,2,60,0,20.0,412553
8192,2,60,0,30.0,470420
8192,2,60,0,40.0,422671
8192,2,60,0,50.0,419285
8192,2,60,0,60.0,405380
8192,2,60,0,70.0,402785
8192,2,60,0,80.0,393798
8192,2,60,0,90.0,621599
8192,2,60,0,100.0,427209
8192,4,60,0,0.0,524920
8192,4,60,0,10.0,574331
8192,4,60,0,20.0,588618
8192,4,60,0,30.0,568701
8192,4,60,0,40.0,588678
8192,4,60,0,50.0,595060
8192,4,60,0,60.0,535760
8192,4,60,0,70.0,572798
8192,4,60,0,80.0,587175
8192,4,60,0,90.0,585101
8192,4,60,0,100.0,597394
8192,8,60,0,0.0,664469
8192,8,60,0,10.0,630906
8192,8,60,0,20.0,611721
8192,8,60,0,30.0,610548
8192,8,60,0,40.0,622230
8192,8,60,0,50.0,627450
8192,8,60,0,60.0,615227
8192,8,60,0,70.0,604097
8192,8,60,0,80.0,627950
8192,8,60,0,90.0,601923
8192,8,60,0,100.0,643098
8192,16,60,0,0.0,640474
8192,16,60,0,10.0,662445
8192,16,60,0,20.0,662063
8192,16,60,0,30.0,633541
8192,16,60,0,40.0,702689
8192,16,60,0,50.0,633781
8192,16,60,0,60.0,690747
8192,16,60,0,70.0,668175
8192,16,60,0,80.0,717025
8192,16,60,0,90.0,708059
8192,16,60,0,100.0,677842
8192,32,60,0,0.0,707257
8192,32,60,0,10.0,702178
8192,32,60,0,20.0,691007
8192,32,60,0,30.0,687450
8192,32,60,0,40.0,712447
8192,32,60,0,50.0,671411
8192,32,60,0,60.0,666882
8192,32,60,0,70.0,680567
8192,32,60,0,80.0,670008
8192,32,60,0,90.0,700424
8192,32,60,0,100.0,693362
8192,64,60,0,0.0,529489
8192,64,60,0,10.0,562730
8192,64,60,0,20.0,541491
8192,64,60,0,30.0,568541
8192,64,60,0,40.0,545989
8192,64,60,0,50.0,549696
8192,64,60,0,60.0,533196
8192,64,60,0,70.0,564694
8192,64,60,0,80.0,573080
8192,64,60,0,90.0,569132
8192,64,60,0,100.0,524739
