tamanhoMem,minBloco,requisicoes, - ,cleaningPercent,execucao,real_time,user_time,sys_time,max_memory_kb
1024,64,50,1,80,1,0.03,0.04,0.01,41464
1024,64,50,1,90,1,0.04,0.05,0.01,41408
1024,64,50,1,100,1,0.04,0.04,0.01,41500
1024,64,60,1,0,1,0.03,0.03,0.02,41488
1024,64,60,1,10,1,0.03,0.04,0.02,41660
1024,64,60,1,20,1,0.04,0.04,0.02,41668
1024,64,60,1,30,1,0.03,0.03,0.02,41664
1024,64,60,1,40,1,0.03,0.04,0.02,42012
1024,64,60,1,50,1,0.04,0.04,0.01,41448
1024,64,60,1,60,1,0.04,0.03,0.02,41340
1024,64,60,1,70,1,0.04,0.04,0.02,41800
1024,64,60,1,80,1,0.04,0.04,0.02,41656
1024,64,60,1,90,1,0.04,0.04,0.01,41804
1024,64,60,1,100,1,0.04,0.04,0.02,41576
1024,64,100,1,0,1,0.04,0.04,0.02,41460
1024,64,100,1,10,1,0.03,0.04,0.02,41504
1024,64,100,1,20,1,0.04,0.04,0.01,41480
1024,64,100,1,30,1,0.03,0.04,0.02,41628
1024,64,100,1,40,1,0.03,0.04,0.02,41192
1024,64,100,1,50,1,0.03,0.03,0.02,41440
1024,64,100,1,60,1,0.03,0.04,0.01,41152
1024,64,100,1,70,1,0.04,0.04,0.01,41412
1024,64,100,1,80,1,0.04,0.04,0.01,41452
1024,64,100,1,90,1,0.04,0.04,0.01,41524
1024,64,100,1,100,1,0.03,0.03,0.02,41612
1024,64,1000,1,0,1,0.04,0.04,0.02,41628
1024,64,1000,1,10,1,0.04,0.05,0.01,41668
1024,64,1000,1,20,1,0.04,0.05,0.01,41460
1024,64,1000,1,30,1,0.04,0.03,0.02,41416
1024,64,1000,1,40,1,0.04,0.04,0.02,41656
1024,64,1000,1,50,1,0.04,0.04,0.02,41700
1024,64,1000,1,60,1,0.04,0.04,0.02,41880
1024,64,1000,1,70,1,0.04,0.04,0.02,41444
1024,64,1000,1,80,1,0.04,0.05,0.01,41688
1024,64,1000,1,90,1,0.04,0.04,0.02,41432
1024,64,1000,1,100,1,0.04,0.04,0.01,41752
2048,2,10,1,0,1,0.04,0.05,0.01,41532
2048,2,10,1,10,1,0.04,0.04,0.02,41656
2048,2,10,1,20,1,0.04,0.04,0.02,41292
2048,2,10,1,30,1,0.04,0.04,0.01,41392
2048,2,10,1,40,1,0.04,0.04,0.02,41652
2048,2,10,1,50,1,0.04,0.04,0.02,41620
2048,2,10,1,60,1,0.04,0.04,0.02,41492
2048,2,10,1,70,1,0.04,0.04,0.02,41436
2048,2,10,1,80,1,0.04,0.04,0.02,41748
2048,2,10,1,90,1,0.04,0.04,0.02,41572
2048,2,10,1,100,1,0.04,0.04,0.01,41572
2048,2,20,1,0,1,0.04,0.04,0.02,41368
2048,2,20,1,10,1,0.04,0.05,0.01,41512
2048,2,20,1,20,1,0.04,0.05,0.01,41584
2048,2,20,1,30,1,0.04,0.05,0.01,41652
2048,2,20,1,40,1,0.04,0.04,0.02,41532
2048,2,20,1,50,1,0.04,0.04,0.02,41820
2048,2,20,1,60,1,0.05,0.05,0.02,41372
2048,2,20,1,70,1,0.04,0.05,0.01,41568
2048,2,20,1,80,1,0.04,0.05,0.01,41700
2048,2,20,1,90,1,0.04,0.05,0.01,41984
2048,2,20,1,100,1,0.04,0.05,0.02,41896
2048,2,30,1,0,1,0.05,0.05,0.02,42124
2048,2,30,1,10,1,0.05,0.05,0.02,41920
2048,2,30,1,20,1,0.05,0.05,0.02,41944
2048,2,30,1,30,1,0.05,0.05,0.02,41724
2048,2,30,1,40,1,0.05,0.04,0.02,42376
2048,2,30,1,50,1,0.04,0.04,0.02,41828
2048,2,30,1,60,1,0.05,0.05,0.02,42036
2048,2,30,1,70,1,0.05,0.05,0.02,42072
2048,2,30,1,80,1,0.05,0.05,0.02,42152
2048,2,30,1,90,1,0.05,0.05,0.01,41972
2048,2,30,1,100,1,0.05,0.05,0.02,42000
2048,2,40,1,0,1,0.04,0.05,0.02,42344
2048,2,40,1,10,1,0.04,0.05,0.02,42000
2048,2,40,1,20,1,0.04,0.05,0.02,42248
2048,2,40,1,30,1,0.04,0.05,0.02,41940
2048,2,40,1,40,1,0.04,0.04,0.03,41960
2048,2,40,1,50,1,0.04,0.05,0.02,42260
2048,2,40,1,60,1,0.04,0.05,0.02,41940
2048,2,40,1,70,1,0.04,0.06,0.02,42072
2048,2,40,1,80,1,0.04,0.05,0.02,41824
2048,2,40,1,90,1,0.04,0.06,0.01,42232
2048,2,40,1,100,1,0.04,0.06,0.01,42376
2048,2,50,1,0,1,0.04,0.05,0.02,41720
2048,2,50,1,10,1,0.04,0.05,0.02,42440
2048,2,50,1,20,1,0.04,0.05,0.02,41592
2048,2,50,1,30,1,0.04,0.05,0.02,41828
2048,2,50,1,40,1,0.04,0.05,0.02,42280
2048,2,50,1,50,1,0.04,0.06,0.01,42164
2048,2,50,1,60,1,0.04,0.05,0.02,42096
2048,2,50,1,70,1,0.04,0.04,0.03,41920
2048,2,50,1,80,1,0.04,0.05,0.02,41912
2048,2,50,1,90,1,0.04,0.05,0.02,42288
2048,2,50,1,100,1,0.04,0.05,0.02,42184
2048,2,60,1,0,1,0.04,0.06,0.02,41836
2048,2,60,1,10,1,0.04,0.06,0.01,42240
2048,2,60,1,20,1,0.05,0.06,0.02,41828
2048,2,60,1,30,1,0.04,0.06,0.02,42428
2048,2,60,1,40,1,0.04,0.05,0.02,41664
2048,2,60,1,50,1,0.05,0.05,0.02,41892
2048,2,60,1,60,1,0.04,0.06,0.02,42076
2048,2,60,1,70,1,0.04,0.06,0.02,42248
2048,2,60,1,80,1,0.04,0.06,0.02,42424
2048,2,60,1,90,1,0.04,0.06,0.02,42376
2048,2,60,1,100,1,0.04,0.06,0.02,41988
2048,2,100,1,0,1,0.05,0.07,0.01,43784
2048,2,100,1,10,1,0.04,0.06,0.02,43852
2048,2,100,1,20,1,0.05,0.06,0.03,43268
2048,2,100,1,30,1,0.05,0.06,0.02,43396
2048,2,100,1,40,1,0.05,0.07,0.02,43956
2048,2,100,1,50,1,0.05,0.07,0.02,43648
2048,2,100,1,60,1,0.05,0.06,0.02,43868
2048,2,100,1,70,1,0.05,0.06,0.02,43468
2048,2,100,1,80,1,0.05,0.07,0.01,43548
2048,2,100,1,90,1,0.05,0.07,0.02,43708
2048,2,100,1,100,1,0.05,0.06,0.02,43640
2048,2,1000,1,0,1,0.06,0.10,0.02,45864
2048,2,1000,1,10,1,0.06,0.09,0.03,45588
2048,2,1000,1,20,1,0.06,0.10,0.02,45628
2048,2,1000,1,30,1,0.06,0.10,0.02,45308
2048,2,1000,1,40,1,0.06,0.10,0.02,45648
2048,2,1000,1,50,1,0.06,0.09,0.03,45244
2048,2,1000,1,60,1,0.05,0.10,0.02,45764
2048,2,1000,1,70,1,0.06,0.09,0.03,45492
2048,2,1000,1,80,1,0.06,0.10,0.02,46204
2048,2,1000,1,90,1,0.06,0.10,0.02,45960
2048,2,1000,1,100,1,0.06,0.10,0.03,45724
2048,4,10,1,0,1,0.04,0.04,0.02,41700
2048,4,10,1,10,1,0.04,0.04,0.01,41544
2048,4,10,1,20,1,0.04,0.04,0.02,41904
2048,4,10,1,30,1,0.04,0.04,0.01,41580
2048,4,10,1,40,1,0.04,0.04,0.01,41704
2048,4,10,1,50,1,0.04,0.05,0.01,41688
2048,4,10,1,60,1,0.04,0.04,0.02,41884
2048,4,10,1,70,1,0.04,0.04,0.01,41544
2048,4,10,1,80,1,0.04,0.04,0.01,41660
2048,4,10,1,90,1,0.04,0.04,0.02,41860
2048,4,10,1,100,1,0.04,0.04,0.01,41600
2048,4,20,1,0,1,0.05,0.04,0.02,41620
2048,4,20,1,10,1,0.04,0.05,0.02,41704
2048,4,20,1,20,1,0.04,0.04,0.02,41804
2048,4,20,1,30,1,0.04,0.04,0.02,41812
2048,4,20,1,40,1,0.04,0.05,0.02,41580
2048,4,20,1,50,1,0.04,0.05,0.01,41652
2048,4,20,1,60,1,0.05,0.05,0.01,41700
2048,4,20,1,70,1,0.05,0.04,0.02,41824
2048,4,20,1,80,1,0.04,0.04,0.02,41932
2048,4,20,1,90,1,0.04,0.05,0.02,41544
2048,4,20,1,100,1,0.04,0.04,0.02,42092
2048,4,30,1,0,1,0.05,0.05,0.02,42196
2048,4,30,1,10,1,0.05,0.05,0.01,42148
2048,4,30,1,20,1,0.05,0.05,0.01,41812
2048,4,30,1,30,1,0.05,0.05,0.02,41816
2048,4,30,1,40,1,0.04,0.05,0.02,42088
2048,4,30,1,50,1,0.05,0.04,0.02,42252
2048,4,30,1,60,1,0.05,0.05,0.02,42080
2048,4,30,1,70,1,0.05,0.05,0.02,42288
2048,4,30,1,80,1,0.04,0.05,0.02,42216
2048,4,30,1,90,1,0.05,0.05,0.01,42200
2048,4,30,1,100,1,0.04,0.04,0.03,41840
2048,4,40,1,0,1,0.04,0.05,0.02,41804
2048,4,40,1,10,1,0.04,0.05,0.02,41716
2048,4,40,1,20,1,0.04,0.05,0.01,42048
2048,4,40,1,30,1,0.04,0.05,0.02,42052
2048,4,40,1,40,1,0.04,0.05,0.02,41780
2048,4,40,1,50,1,0.04,0.06,0.01,42044
2048,4,40,1,60,1,0.04,0.05,0.02,42320
2048,4,40,1,70,1,0.04,0.05,0.02,42072
2048,4,40,1,80,1,0.04,0.04,0.03,42548
2048,4,40,1,90,1,0.04,0.05,0.02,42088
2048,4,40,1,100,1,0.04,0.05,0.02,42284
2048,4,50,1,0,1,0.04,0.04,0.03,42592
2048,4,50,1,10,1,0.04,0.05,0.02,42020
2048,4,50,1,20,1,0.04,0.06,0.02,41852
2048,4,50,1,30,1,0.04,0.05,0.02,41448
2048,4,50,1,40,1,0.04,0.06,0.02,41896
2048,4,50,1,50,1,0.04,0.05,0.02,42080
2048,4,50,1,60,1,0.04,0.05,0.02,42316
2048,4,50,1,70,1,0.04,0.06,0.02,42016
2048,4,50,1,80,1,0.04,0.05,0.02,41952
2048,4,50,1,90,1,0.04,0.05,0.02,42068
2048,4,50,1,100,1,0.04,0.05,0.02,42176
2048,4,60,1,0,1,0.05,0.05,0.03,42236
2048,4,60,1,10,1,0.05,0.06,0.02,42148
2048,4,60,1,20,1,0.05,0.06,0.02,42444
2048,4,60,1,30,1,0.05,0.05,0.02,42012
2048,4,60,1,40,1,0.05,0.06,0.01,41632
2048,4,60,1,50,1,0.05,0.06,0.01,42428
2048,4,60,1,60,1,0.05,0.05,0.02,42156
2048,4,60,1,70,1,0.05,0.06,0.02,42336
2048,4,60,1,80,1,0.05,0.06,0.02,42196
2048,4,60,1,90,1,0.05,0.06,0.01,42204
2048,4,60,1,100,1,0.05,0.06,0.01,42056
2048,4,100,1,0,1,0.05,0.06,0.02,43408
2048,4,100,1,10,1,0.05,0.07,0.02,43984
2048,4,100,1,20,1,0.04,0.07,0.02,42964
2048,4,100,1,30,1,0.05,0.06,0.02,43296
2048,4,100,1,40,1,0.04,0.06,0.02,43000
2048,4,100,1,50,1,0.04,0.06,0.02,43240
2048,4,100,1,60,1,0.04,0.06,0.02,43576
2048,4,100,1,70,1,0.05,0.06,0.02,43284
2048,4,100,1,80,1,0.04,0.06,0.02,43252
2048,4,100,1,90,1,0.05,0.06,0.02,43316
2048,4,100,1,100,1,0.04,0.06,0.03,43072
2048,4,1000,1,0,1,0.06,0.09,0.02,44448
2048,4,1000,1,10,1,0.06,0.09,0.02,44404
2048,4,1000,1,20,1,0.06,0.09,0.02,44720
2048,4,1000,1,30,1,0.06,0.09,0.02,44568
2048,4,1000,1,40,1,0.06,0.08,0.03,43988
2048,4,1000,1,50,1,0.06,0.09,0.02,44304
2048,4,1000,1,60,1,0.06,0.09,0.02,45080
2048,4,1000,1,70,1,0.06,0.09,0.02,44576
2048,4,1000,1,80,1,0.06,0.09,0.02,44396
2048,4,1000,1,90,1,0.06,0.08,0.03,44932
2048,4,1000,1,100,1,0.06,0.09,0.02,44852
2048,8,10,1,0,1,0.04,0.04,0.02,41552
2048,8,10,1,10,1,0.04,0.04,0.01,41500
2048,8,10,1,20,1,0.04,0.04,0.01,41484
2048,8,10,1,30,1,0.04,0.03,0.02,41504
2048,8,10,1,40,1,0.04,0.04,0.02,41844
2048,8,10,1,50,1,0.04,0.04,0.02,41556
2048,8,10,1,60,1,0.04,0.04,0.01,41572
2048,8,10,1,70,1,0.03,0.04,0.02,41676
2048,8,10,1,80,1,0.03,0.04,0.02,42128
2048,8,10,1,90,1,0.04,0.04,0.02,41324
2048,8,10,1,100,1,0.04,0.04,0.02,41852
2048,8,20,1,0,1,0.04,0.04,0.02,41716
2048,8,20,1,10,1,0.04,0.04,0.02,41688
2048,8,20,1,20,1,0.05,0.04,0.02,41584
2048,8,20,1,30,1,0.05,0.04,0.02,41764
2048,8,20,1,40,1,0.05,0.05,0.01,41592
2048,8,20,1,50,1,0.05,0.04,0.02,41512
2048,8,20,1,60,1,0.04,0.05,0.01,41996
2048,8,20,1,70,1,0.04,0.05,0.01,41968
2048,8,20,1,80,1,0.04,0.04,0.03,41532
2048,8,20,1,90,1,0.04,0.05,0.01,41744
2048,8,20,1,100,1,0.04,0.05,0.02,41596
2048,8,30,1,0,1,0.05,0.05,0.02,41688
2048,8,30,1,10,1,0.05,0.05,0.02,42036
2048,8,30,1,20,1,0.04,0.05,0.01,41868
2048,8,30,1,30,1,0.04,0.05,0.02,42240
2048,8,30,1,40,1,0.05,0.05,0.02,41984
2048,8,30,1,50,1,0.05,0.05,0.02,42196
2048,8,30,1,60,1,0.04,0.05,0.02,42128
2048,8,30,1,70,1,0.04,0.05,0.02,41904
2048,8,30,1,80,1,0.04,0.05,0.02,42168
2048,8,30,1,90,1,0.04,0.06,0.01,41620
2048,8,30,1,100,1,0.04,0.05,0.01,41632
2048,8,40,1,0,1,0.04,0.05,0.02,42184
2048,8,40,1,10,1,0.04,0.06,0.01,41904
2048,8,40,1,20,1,0.04,0.05,0.02,42060
2048,8,40,1,30,1,0.04,0.06,0.01,41728
2048,8,40,1,40,1,0.04,0.05,0.02,42064
2048,8,40,1,50,1,0.04,0.06,0.01,42128
2048,8,40,1,60,1,0.04,0.06,0.01,42048
2048,8,40,1,70,1,0.04,0.05,0.02,41920
2048,8,40,1,80,1,0.04,0.06,0.01,42224
2048,8,40,1,90,1,0.04,0.06,0.01,41996
2048,8,40,1,100,1,0.04,0.05,0.02,42112
2048,8,50,1,0,1,0.04,0.06,0.02,42060
2048,8,50,1,10,1,0.04,0.06,0.01,42464
2048,8,50,1,20,1,0.04,0.05,0.02,42212
2048,8,50,1,30,1,0.04,0.05,0.02,42140
2048,8,50,1,40,1,0.05,0.06,0.02,41748
2048,8,50,1,50,1,0.04,0.06,0.01,42052
2048,8,50,1,60,1,0.05,0.05,0.02,42184
2048,8,50,1,70,1,0.04,0.05,0.02,42576
2048,8,50,1,80,1,0.04,0.06,0.01,42148
2048,8,50,1,90,1,0.04,0.06,0.01,42260
2048,8,50,1,100,1,0.04,0.06,0.02,42400
2048,8,60,1,0,1,0.05,0.06,0.02,42196
2048,8,60,1,10,1,0.05,0.06,0.02,42324
2048,8,60,1,20,1,0.04,0.06,0.02,42412
2048,8,60,1,30,1,0.04,0.06,0.02,42636
2048,8,60,1,40,1,0.04,0.06,0.02,42040
2048,8,60,1,50,1,0.04,0.05,0.02,42280
2048,8,60,1,60,1,0.04,0.05,0.02,42300
2048,8,60,1,70,1,0.04,0.06,0.02,42752
2048,8,60,1,80,1,0.04,0.06,0.02,42560
2048,8,60,1,90,1,0.04,0.05,0.02,41980
2048,8,60,1,100,1,0.04,0.05,0.02,42288
2048,8,100,1,0,1,0.05,0.06,0.02,43228
2048,8,100,1,10,1,0.05,0.07,0.01,43472
2048,8,100,1,20,1,0.05,0.06,0.02,43080
2048,8,100,1,30,1,0.05,0.07,0.02,43048
2048,8,100,1,40,1,0.05,0.06,0.02,43544
2048,8,100,1,50,1,0.05,0.06,0.03,43636
2048,8,100,1,60,1,0.05,0.07,0.01,43340
2048,8,100,1,70,1,0.05,0.06,0.02,43232
2048,8,100,1,80,1,0.05,0.06,0.02,42888
2048,8,100,1,90,1,0.05,0.06,0.02,43384
2048,8,100,1,100,1,0.05,0.06,0.02,43248
2048,8,1000,1,0,1,0.06,0.08,0.02,43332
2048,8,1000,1,10,1,0.06,0.07,0.02,43980
2048,8,1000,1,20,1,0.06,0.08,0.01,43388
2048,8,1000,1,30,1,0.06,0.08,0.02,43392
2048,8,1000,1,40,1,0.06,0.07,0.03,44304
2048,8,1000,1,50,1,0.06,0.08,0.02,44060
2048,8,1000,1,60,1,0.06,0.08,0.02,44044
2048,8,1000,1,70,1,0.05,0.07,0.02,43456
2048,8,1000,1,80,1,0.06,0.07,0.02,43608
2048,8,1000,1,90,1,0.05,0.07,0.02,43472
2048,8,1000,1,100,1,0.06,0.08,0.02,43876
2048,16,10,1,0,1,0.05,0.04,0.01,41524
2048,16,10,1,10,1,0.03,0.04,0.02,41568
2048,16,10,1,20,1,0.04,0.04,0.02,41580
2048,16,10,1,30,1,0.04,0.04,0.02,41692
2048,16,10,1,40,1,0.05,0.04,0.02,41748
2048,16,10,1,50,1,0.04,0.04,0.02,41520
2048,16,10,1,60,1,0.04,0.04,0.02,41696
2048,16,10,1,70,1,0.04,0.04,0.01,41688
2048,16,10,1,80,1,0.04,0.04,0.02,41388
2048,16,10,1,90,1,0.05,0.04,0.01,41456
2048,16,10,1,100,1,0.04,0.04,0.02,41232
2048,16,20,1,0,1,0.04,0.04,0.02,41776
2048,16,20,1,10,1,0.04,0.04,0.02,42060
2048,16,20,1,20,1,0.04,0.04,0.02,41716
2048,16,20,1,30,1,0.04,0.04,0.02,41440
2048,16,20,1,40,1,0.04,0.04,0.02,41712
2048,16,20,1,50,1,0.04,0.04,0.02,41872
2048,16,20,1,60,1,0.04,0.04,0.02,42092
2048,16,20,1,70,1,0.04,0.04,0.02,41608
2048,16,20,1,80,1,0.04,0.04,0.03,41504
2048,16,20,1,90,1,0.04,0.05,0.02,41712
2048,16,20,1,100,1,0.04,0.05,0.02,41800
2048,16,30,1,0,1,0.04,0.04,0.02,41688
2048,16,30,1,10,1,0.04,0.05,0.02,41612
2048,16,30,1,20,1,0.04,0.06,0.01,41452
2048,16,30,1,30,1,0.04,0.05,0.02,42016
2048,16,30,1,40,1,0.04,0.05,0.02,42364
2048,16,30,1,50,1,0.04,0.05,0.02,42000
2048,16,30,1,60,1,0.04,0.04,0.03,42400
2048,16,30,1,70,1,0.04,0.05,0.02,41800
2048,16,30,1,80,1,0.04,0.05,0.02,42080
2048,16,30,1,90,1,0.04,0.05,0.02,41356
2048,16,30,1,100,1,0.04,0.05,0.02,41600
2048,16,40,1,0,1,0.04,0.06,0.01,42216
2048,16,40,1,10,1,0.04,0.05,0.02,41876
2048,16,40,1,20,1,0.04,0.05,0.02,41764
2048,16,40,1,30,1,0.04,0.05,0.02,42060
2048,16,40,1,40,1,0.04,0.05,0.02,42060
2048,16,40,1,50,1,0.04,0.05,0.02,42528
2048,16,40,1,60,1,0.04,0.05,0.02,42152
2048,16,40,1,70,1,0.04,0.06,0.01,42232
2048,16,40,1,80,1,0.04,0.05,0.02,41688
2048,16,40,1,90,1,0.04,0.05,0.02,41912
2048,16,40,1,100,1,0.04,0.05,0.02,42284
2048,16,50,1,0,1,0.04,0.06,0.01,42172
2048,16,50,1,10,1,0.04,0.05,0.02,42388
2048,16,50,1,20,1,0.04,0.05,0.02,41988
2048,16,50,1,30,1,0.04,0.06,0.02,41876
2048,16,50,1,40,1,0.04,0.05,0.02,42420
2048,16,50,1,50,1,0.04,0.05,0.02,42240
2048,16,50,1,60,1,0.04,0.05,0.02,41864
2048,16,50,1,70,1,0.04,0.05,0.02,41872
2048,16,50,1,80,1,0.04,0.05,0.02,41820
2048,16,50,1,90,1,0.04,0.05,0.02,42284
2048,16,50,1,100,1,0.04,0.05,0.02,42108
2048,16,60,1,0,1,0.04,0.06,0.01,42032
2048,16,60,1,10,1,0.04,0.05,0.02,42260
2048,16,60,1,20,1,0.04,0.04,0.03,42244
2048,16,60,1,30,1,0.04,0.05,0.02,41880
2048,16,60,1,40,1,0.04,0.05,0.02,41612
2048,16,60,1,50,1,0.04,0.06,0.01,41840
2048,16,60,1,60,1,0.04,0.06,0.01,41800
2048,16,60,1,70,1,0.04,0.06,0.01,42176
2048,16,60,1,80,1,0.04,0.05,0.02,42476
2048,16,60,1,90,1,0.04,0.05,0.02,42116
2048,16,60,1,100,1,0.04,0.05,0.02,42416
2048,16,100,1,0,1,0.04,0.05,0.01,42304
2048,16,100,1,10,1,0.04,0.05,0.02,42164
2048,16,100,1,20,1,0.04,0.05,0.02,42124
2048,16,100,1,30,1,0.04,0.06,0.01,41716
2048,16,100,1,40,1,0.04,0.05,0.02,42052
2048,16,100,1,50,1,0.04,0.06,0.01,42064
2048,16,100,1,60,1,0.04,0.05,0.02,42116
2048,16,100,1,70,1,0.04,0.05,0.02,42092
2048,16,100,1,80,1,0.04,0.05,0.02,42012
2048,16,100,1,90,1,0.04,0.06,0.01,42108
2048,16,100,1,100,1,0.04,0.06,0.01,42048
2048,16,1000,1,0,1,0.04,0.06,0.02,42492
2048,16,1000,1,10,1,0.04,0.06,0.02,42360
2048,16,1000,1,20,1,0.04,0.06,0.02,42632
2048,16,1000,1,30,1,0.04,0.07,0.01,42532
2048,16,1000,1,40,1,0.04,0.06,0.02,42568
2048,16,1000,1,50,1,0.04,0.07,0.01,42256
2048,16,1000,1,60,1,0.04,0.06,0.02,42632
2048,16,1000,1,70,1,0.04,0.07,0.02,42572
2048,16,1000,1,80,1,0.04,0.06,0.02,42428
2048,16,1000,1,90,1,0.04,0.07,0.01,42436
2048,16,1000,1,100,1,0.04,0.07,0.02,42476
2048,32,10,1,0,1,0.04,0.04,0.02,41548
2048,32,10,1,10,1,0.05,0.05,0.01,41932
2048,32,10,1,20,1,0.05,0.04,0.02,41936
2048,32,10,1,30,1,0.03,0.04,0.02,41620
2048,32,10,1,40,1,0.05,0.04,0.01,41332
2048,32,10,1,50,1,0.05,0.04,0.01,41564
2048,32,10,1,60,1,0.05,0.04,0.02,41616
2048,32,10,1,70,1,0.05,0.04,0.02,41448
2048,32,10,1,80,1,0.04,0.04,0.01,41768
2048,32,10,1,90,1,0.05,0.04,0.02,41812
2048,32,10,1,100,1,0.05,0.04,0.02,41696
2048,32,20,1,0,1,0.04,0.04,0.02,41688
2048,32,20,1,10,1,0.04,0.04,0.02,42060
2048,32,20,1,20,1,0.04,0.04,0.02,41604
2048,32,20,1,30,1,0.04,0.03,0.03,41752
2048,32,20,1,40,1,0.04,0.05,0.01,41560
2048,32,20,1,50,1,0.04,0.04,0.02,41516
2048,32,20,1,60,1,0.04,0.04,0.02,41684
2048,32,20,1,70,1,0.04,0.04,0.02,41692
2048,32,20,1,80,1,0.04,0.04,0.02,41908
2048,32,20,1,90,1,0.04,0.05,0.01,41624
2048,32,20,1,100,1,0.04,0.04,0.02,41688
2048,32,30,1,0,1,0.04,0.05,0.01,41772
2048,32,30,1,10,1,0.04,0.04,0.02,41772
2048,32,30,1,20,1,0.04,0.05,0.02,41752
2048,32,30,1,30,1,0.04,0.04,0.02,41804
2048,32,30,1,40,1,0.04,0.04,0.03,41960
2048,32,30,1,50,1,0.04,0.05,0.02,41820
2048,32,30,1,60,1,0.04,0.04,0.02,42104
2048,32,30,1,70,1,0.04,0.04,0.02,41632
2048,32,30,1,80,1,0.04,0.05,0.01,41588
2048,32,30,1,90,1,0.04,0.05,0.02,41872
2048,32,30,1,100,1,0.04,0.05,0.02,41524
2048,32,40,1,0,1,0.04,0.04,0.02,41812
2048,32,40,1,10,1,0.04,0.05,0.01,41596
2048,32,40,1,20,1,0.04,0.04,0.02,41476
2048,32,40,1,30,1,0.04,0.05,0.01,41844
2048,32,40,1,40,1,0.04,0.05,0.02,41856
2048,32,40,1,50,1,0.04,0.05,0.02,41816
2048,32,40,1,60,1,0.04,0.05,0.02,41668
2048,32,40,1,70,1,0.04,0.05,0.02,41916
2048,32,40,1,80,1,0.04,0.05,0.02,41848
2048,32,40,1,90,1,0.04,0.05,0.01,41652
2048,32,40,1,100,1,0.04,0.05,0.02,41564
2048,32,50,1,0,1,0.04,0.05,0.01,41584
2048,32,50,1,10,1,0.04,0.05,0.02,41620
2048,32,50,1,20,1,0.04,0.03,0.03,41944
2048,32,50,1,30,1,0.04,0.04,0.02,41676
2048,32,50,1,40,1,0.04,0.05,0.02,41604
2048,32,50,1,50,1,0.04,0.05,0.01,42072
2048,32,50,1,60,1,0.04,0.04,0.02,41840
2048,32,50,1,70,1,0.04,0.05,0.02,41912
2048,32,50,1,80,1,0.04,0.05,0.02,41816
2048,32,50,1,90,1,0.04,0.04,0.02,41820
2048,32,50,1,100,1,0.04,0.05,0.01,41988
2048,32,60,1,0,1,0.04,0.04,0.02,41760
2048,32,60,1,10,1,0.04,0.05,0.02,41556
2048,32,60,1,20,1,0.04,0.05,0.01,41904
2048,32,60,1,30,1,0.04,0.05,0.02,41688
2048,32,60,1,40,1,0.04,0.05,0.02,41688
2048,32,60,1,50,1,0.04,0.04,0.02,41620
2048,32,60,1,60,1,0.04,0.04,0.02,42148
2048,32,60,1,70,1,0.04,0.04,0.02,41816
2048,32,60,1,80,1,0.04,0.05,0.01,42016
2048,32,60,1,90,1,0.05,0.05,0.01,42052
2048,32,60,1,100,1,0.04,0.05,0.02,41576
2048,32,100,1,0,1,0.05,0.05,0.01,41780
2048,32,100,1,10,1,0.05,0.04,0.02,41924
2048,32,100,1,20,1,0.04,0.05,0.01,41528
2048,32,100,1,30,1,0.04,0.05,0.01,41616
2048,32,100,1,40,1,0.04,0.05,0.01,41412
2048,32,100,1,50,1,0.05,0.05,0.02,41620
2048,32,100,1,60,1,0.04,0.04,0.02,41716
2048,32,100,1,70,1,0.04,0.05,0.01,41684
2048,32,100,1,80,1,0.05,0.04,0.02,41852
2048,32,100,1,90,1,0.05,0.05,0.01,41900
2048,32,100,1,100,1,0.04,0.05,0.02,41808
2048,32,1000,1,0,1,0.05,0.05,0.01,41880
2048,32,1000,1,10,1,0.04,0.05,0.02,41892
2048,32,1000,1,20,1,0.04,0.05,0.01,41832
2048,32,1000,1,30,1,0.04,0.05,0.02,41932
2048,32,1000,1,40,1,0.04,0.06,0.02,41960
2048,32,1000,1,50,1,0.04,0.04,0.02,41852
2048,32,1000,1,60,1,0.05,0.05,0.02,41352
2048,32,1000,1,70,1,0.04,0.05,0.02,42364
2048,32,1000,1,80,1,0.05,0.05,0.02,42028
2048,32,1000,1,90,1,0.05,0.06,0.01,41696
2048,32,1000,1,100,1,0.05,0.05,0.02,41492
2048,64,10,1,0,1,0.04,0.04,0.01,41800
2048,64,10,1,10,1,0.04,0.04,0.02,41484
2048,64,10,1,20,1,0.04,0.04,0.01,41824
2048,64,10,1,30,1,0.04,0.04,0.01,41476
2048,64,10,1,40,1,0.04,0.04,0.01,41704
2048,64,10,1,50,1,0.04,0.04,0.02,41708
2048,64,10,1,60,1,0.04,0.04,0.02,41628
2048,64,10,1,70,1,0.04,0.04,0.02,41448
2048,64,10,1,80,1,0.04,0.04,0.01,41688
2048,64,10,1,90,1,0.04,0.04,0.01,41472
2048,64,10,1,100,1,0.04,0.04,0.02,41800
2048,64,20,1,0,1,0.04,0.04,0.02,41636
2048,64,20,1,10,1,0.04,0.04,0.02,41260
2048,64,20,1,20,1,0.04,0.04,0.01,41592
2048,64,20,1,30,1,0.03,0.04,0.01,41484
2048,64,20,1,40,1,0.04,0.04,0.01,41548
2048,64,20,1,50,1,0.04,0.04,0.01,41784
2048,64,20,1,60,1,0.04,0.03,0.02,41560
2048,64,20,1,70,1,0.04,0.04,0.02,41000
