TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
4096,4,1000000,1,30,1109661,1.109661
4096,32,1000000,1,0,1112315,1.112315
8192,2,1000000,1,0,1114059,1.114059
8192,2,1000000,1,90,1114239,1.114239
4096,64,1000000,1,0,1114310,1.11431
2048,16,1000000,1,100,1117835,1.117835
2048,16,1000000,1,30,1118647,1.118647
4096,64,1000000,1,20,1122675,1.122675
2048,8,1000000,1,0,1123416,1.123416
2048,64,1000000,1,0,1131161,1.131161
4096,2,1000000,1,20,1133355,1.133355
8192,32,1000000,1,100,1136951,1.136951
8192,32,1000000,1,70,1148373,1.148373
2048,4,1000000,1,10,1148904,1.148904
2048,4,1000000,1,30,1150155,1.150155
8192,2,1000000,1,60,1150206,1.150206
2048,4,1000000,1,100,1151348,1.151348
2048,2,1000000,1,50,1154874,1.154874
4096,16,1000000,1,10,1155566,1.155566
1024,4,1000000,1,90,1156778,1.156778
2048,2,1000000,1,100,1157609,1.157609
1024,32,1000000,1,0,1159252,1.159252
8192,32,1000000,1,80,1159933,1.159933
4096,2,1000000,1,100,1159984,1.159984
1024,2,1000000,1,40,1162559,1.162559
8192,64,1000000,1,40,1162759,1.162759
2048,4,1000000,1,70,1162939,1.162939
4096,32,1000000,1,70,1164523,1.164523
1024,2,1000000,1,90,1165093,1.165093
8192,2,1000000,1,80,1165133,1.165133
8192,4,1000000,1,90,1166566,1.166566
2048,4,1000000,2,60,1168910,1.16891
2048,32,1000000,1,10,1171315,1.171315
8192,16,1000000,1,40,1171515,1.171515
1024,8,1000000,1,20,1174351,1.174351
8192,2,1000000,1,50,1180291,1.180291
2048,32,1000000,1,60,1180481,1.180481
2048,8,1000000,1,80,1181714,1.181714
8192,64,1000000,1,0,1182034,1.182034
8192,16,1000000,1,100,1182776,1.182776
4096,32,1000000,1,90,1183387,1.183387
2048,2,1000000,1,80,1184329,1.184329
8192,4,1000000,1,60,1190921,1.190921
2048,2,1000000,1,90,1191301,1.191301
4096,16,1000000,1,90,1192684,1.192684
2048,4,1000000,1,50,1192735,1.192735
1024,64,1000000,1,90,1193025,1.193025
8192,4,1000000,1,100,1193686,1.193686
1024,16,1000000,1,40,1194438,1.194438
2048,32,1000000,1,0,1194538,1.194538
4096,16,1000000,1,70,1194647,1.194647
8192,64,1000000,1,90,1194729,1.194729
1024,32,1000000,1,90,1195009,1.195009
4096,32,1000000,1,100,1195239,1.195239
2048,2,1000000,1,30,1195379,1.195379
4096,2,1000000,1,80,1196191,1.196191
2048,2,1000000,1,40,1196973,1.196973
8192,8,1000000,1,80,1199467,1.199467
2048,4,1000000,2,70,1199678,1.199678
4096,4,1000000,1,100,1200088,1.200088
1024,32,1000000,1,40,1200219,1.200219
1024,16,1000000,1,100,1200669,1.200669
1024,4,1000000,1,30,1201631,1.201631
1024,8,1000000,1,30,1202001,1.202001
2048,2,1000000,1,10,1202532,1.202532
1024,8,1000000,1,90,1203685,1.203685
4096,8,1000000,1,30,1204697,1.204697
8192,16,1000000,1,50,1205258,1.205258
1024,8,1000000,1,70,1206129,1.206129
2048,8,1000000,1,70,1206680,1.20668
4096,2,1000000,1,90,1209356,1.209356
2048,2,1000000,1,60,1211328,1.211328
8192,2,1000000,1,40,1216088,1.216088
4096,16,1000000,1,60,1217080,1.21708
1024,32,1000000,1,70,1219273,1.219273
2048,8,1000000,1,90,1219274,1.219274
8192,64,1000000,1,80,1219584,1.219584
2048,16,1000000,1,50,1220546,1.220546
2048,8,1000000,1,50,1221017,1.221017
4096,2,1000000,1,70,1221477,1.221477
1024,8,1000000,1,100,1225355,1.225355
8192,4,1000000,1,10,1227949,1.227949
4096,2,1000000,1,60,1228310,1.22831
8192,4,1000000,1,0,1229152,1.229152
1024,8,1000000,1,60,1229332,1.229332
2048,4,1000000,1,60,1229653,1.229653
1024,32,1000000,2,40,1229893,1.229893
2048,32,1000000,1,80,1230524,1.230524
8192,16,1000000,1,70,1231807,1.231807
1024,2,1000000,1,30,1233069,1.233069
4096,2,1000000,2,40,1234903,1.234903
2048,8,1000000,2,90,1235995,1.235995
2048,8,1000000,1,60,1236796,1.236796
8192,8,1000000,1,60,1237868,1.237868
4096,32,1000000,1,40,1237907,1.237907
2048,32,1000000,1,70,1238870,1.23887
4096,8,1000000,1,90,1241915,1.241915
8192,32,1000000,2,90,1241945,1.241945
4096,16,1000000,1,50,1244200,1.2442
8192,16,1000000,1,20,1245191,1.245191
8192,8,1000000,1,40,1245312,1.245312
4096,32,1000000,1,80,1245992,1.245992
2048,4,1000000,1,40,1246153,1.246153
8192,8,1000000,1,50,1247215,1.247215
2048,8,1000000,2,40,1247345,1.247345
4096,16,1000000,2,20,1247576,1.247576
4096,2,1000000,1,40,1247997,1.247997
1024,2,1000000,1,80,1248026,1.248026
8192,4,1000000,1,80,1249049,1.249049
4096,8,1000000,1,80,1249248,1.249248
8192,2,1000000,1,70,1249569,1.249569
8192,2,1000000,2,50,1252074,1.252074
2048,4,1000000,1,90,1252335,1.252335
4096,8,1000000,1,60,1252825,1.252825
8192,4,1000000,1,40,1254929,1.254929
4096,8,1000000,1,20,1255800,1.2558
1024,32,1000000,1,100,1256732,1.256732
1024,16,1000000,2,40,1257855,1.257855
2048,8,1000000,1,10,1258256,1.258256
1024,32,1000000,1,30,1258295,1.258295
1024,2,1000000,1,50,1259457,1.259457
8192,4,1000000,1,50,1259738,1.259738
1024,2,1000000,1,10,1260990,1.26099
8192,16,1000000,2,30,1261962,1.261962
8192,8,1000000,1,10,1262022,1.262022
1024,32,1000000,1,50,1262363,1.262363
2048,64,1000000,1,50,1263385,1.263385
8192,8,1000000,2,10,1263905,1.263905
1024,8,1000000,1,50,1264516,1.264516
1024,8,1000000,1,80,1265329,1.265329
4096,2,1000000,1,10,1266200,1.2662
4096,4,1000000,1,90,1267753,1.267753
4096,16,1000000,1,40,1268274,1.268274
8192,16,1000000,1,80,1268484,1.268484
1024,16,1000000,1,30,1269116,1.269116
2048,16,1000000,2,50,1270267,1.270267
4096,2,1000000,2,60,1270899,1.270899
4096,4,1000000,1,40,1272722,1.272722
2048,32,1000000,1,90,1273744,1.273744
2048,4,1000000,2,0,1273955,1.273955
1024,16,1000000,1,90,1274465,1.274465
1024,16,1000000,1,80,1274876,1.274876
8192,64,1000000,1,60,1274936,1.274936
4096,2,1000000,2,20,1275397,1.275397
8192,16,1000000,1,10,1275798,1.275798
2048,64,1000000,1,60,1276159,1.276159
2048,2,1000000,2,30,1276258,1.276258
2048,64,1000000,1,100,1276389,1.276389
1024,64,1000000,1,50,1278002,1.278002
4096,32,1000000,1,20,1278283,1.278283
8192,8,1000000,1,30,1279585,1.279585
8192,8,1000000,1,70,1279825,1.279825
4096,8,1000000,2,70,1280798,1.280798
2048,32,1000000,1,20,1281849,1.281849
2048,2,1000000,1,20,1283032,1.283032
4096,16,1000000,1,100,1283091,1.283091
8192,64,1000000,1,30,1283573,1.283573
1024,32,1000000,1,80,1284063,1.284063
4096,4,1000000,1,70,1284103,1.284103
8192,4,1000000,2,90,1284283,1.284283
4096,64,1000000,1,40,1284394,1.284394
8192,16,1000000,1,30,1285315,1.285315
1024,16,1000000,1,60,1285927,1.285927
2048,4,1000000,1,80,1286808,1.286808
1024,32,1000000,1,60,1287099,1.287099
1024,32,1000000,1,10,1289273,1.289273
4096,32,1000000,1,50,1289453,1.289453
4096,64,1000000,1,10,1291216,1.291216
1024,2,1000000,1,100,1291246,1.291246
8192,4,1000000,2,70,1291637,1.291637
1024,32,1000000,2,80,1292038,1.292038
2048,8,1000000,1,40,1292429,1.292429
1024,64,1000000,2,60,1293852,1.293852
4096,32,1000000,1,60,1294232,1.294232
4096,2,1000000,1,50,1294312,1.294312
1024,16,1000000,2,100,1294593,1.294593
4096,2,1000000,1,30,1294963,1.294963
1024,4,1000000,2,0,1294983,1.294983
1024,8,1000000,1,40,1295074,1.295074
4096,32,1000000,2,40,1295203,1.295203
2048,16,1000000,2,10,1295214,1.295214
4096,64,1000000,1,60,1295344,1.295344
2048,32,1000000,1,50,1296025,1.296025
2048,2,1000000,2,60,1296415,1.296415
1024,8,1000000,2,10,1296946,1.296946
1024,2,1000000,1,60,1299181,1.299181
4096,32,1000000,2,50,1303078,1.303078
2048,64,1000000,1,40,1303148,1.303148
4096,16,1000000,2,100,1304361,1.304361
8192,16,1000000,1,60,1305392,1.305392
1024,64,1000000,1,10,1306014,1.306014
4096,64,1000000,1,50,1306425,1.306425
2048,4,1000000,2,100,1306454,1.306454
2048,2,1000000,2,50,1307336,1.307336
1024,16,1000000,1,70,1308368,1.308368
1024,32,1000000,2,50,1310282,1.310282
4096,64,1000000,1,90,1310331,1.310331
2048,4,1000000,2,90,1313097,1.313097
4096,32,1000000,1,30,1313137,1.313137
8192,64,1000000,1,50,1313828,1.313828
8192,32,1000000,1,60,1314630,1.31463
2048,2,1000000,1,70,1314760,1.31476
2048,64,1000000,1,10,1316162,1.316162
4096,8,1000000,1,100,1317485,1.317485
1024,16,1000000,1,50,1318176,1.318176
4096,4,1000000,2,100,1318487,1.318487
8192,64,1000000,1,20,1319538,1.319538
2048,2,1000000,2,10,1320029,1.320029
4096,32,1000000,2,60,1320831,1.320831
2048,64,1000000,1,20,1321422,1.321422
4096,4,1000000,2,70,1321472,1.321472
4096,4,1000000,1,20,1322083,1.322083
1024,64,1000000,1,20,1323837,1.323837
1024,4,1000000,1,20,1324989,1.324989
8192,64,1000000,1,100,1325861,1.325861
1024,32,1000000,1,20,1326080,1.32608
1024,64,1000000,1,80,1328986,1.328986
4096,16,1000000,2,50,1331421,1.331421
2048,64,1000000,1,90,1331490,1.33149
1024,64,1000000,1,100,1336570,1.33657
1024,16,1000000,2,50,1338153,1.338153
1024,64,1000000,1,40,1339626,1.339626
8192,8,1000000,2,20,1340047,1.340047
8192,16,1000000,1,90,1340067,1.340067
4096,8,1000000,1,70,1341850,1.34185
2048,16,1000000,2,80,1342060,1.34206
2048,8,1000000,2,50,1343794,1.343794
4096,64,1000000,2,0,1344785,1.344785
8192,4,1000000,2,40,1345647,1.345647
2048,64,1000000,1,30,1346609,1.346609
4096,2,1000000,2,50,1346619,1.346619
8192,8,1000000,1,90,1347410,1.34741
1024,64,1000000,1,60,1347580,1.34758
1024,16,1000000,2,30,1347811,1.347811
2048,16,1000000,2,100,1347911,1.347911
4096,16,1000000,2,30,1350275,1.350275
4096,64,1000000,1,70,1350526,1.350526
1024,4,1000000,2,40,1353381,1.353381
1024,16,1000000,2,60,1355075,1.355075
4096,4,1000000,2,10,1355145,1.355145
8192,32,1000000,2,30,1355445,1.355445
8192,4,1000000,2,10,1356096,1.356096
1024,8,1000000,2,90,1359492,1.359492
2048,32,1000000,1,100,1361226,1.361226
1024,64,1000000,1,70,1361937,1.361937
4096,2,1000000,2,30,1362999,1.362999
4096,64,1000000,1,30,1362999,1.362999
2048,64,1000000,1,80,1364582,1.364582
1024,16,1000000,1,20,1365504,1.365504
1024,64,1000000,1,30,1366506,1.366506
2048,2,1000000,2,0,1368039,1.368039
8192,2,1000000,2,0,1370433,1.370433
8192,16,1000000,2,10,1371345,1.371345
1024,64,1000000,1,0,1371574,1.371574
2048,32,1000000,1,30,1372637,1.372637
1024,8,1000000,2,0,1373358,1.373358
2048,32,1000000,2,100,1373498,1.373498
4096,8,1000000,2,50,1374030,1.37403
2048,2,1000000,2,40,1374250,1.37425
4096,4,1000000,2,20,1375221,1.375221
8192,8,1000000,2,60,1376394,1.376394
8192,32,1000000,2,10,1378849,1.378849
4096,8,1000000,2,40,1379981,1.379981
1024,32,1000000,2,100,1380201,1.380201
2048,8,1000000,1,100,1383527,1.383527
1024,2,1000000,1,70,1385251,1.385251
2048,32,1000000,2,60,1387294,1.387294
1024,16,1000000,2,70,1390340,1.39034
8192,8,1000000,2,100,1390730,1.39073
1024,8,1000000,2,100,1391251,1.391251
1024,8,1000000,2,70,1391672,1.391672
8192,4,1000000,1,70,1392784,1.392784
2048,2,1000000,2,90,1393004,1.393004
1024,32,1000000,2,30,1395409,1.395409
4096,8,1000000,2,30,1395990,1.39599
4096,32,1000000,2,70,1397583,1.397583
1024,16,1000000,2,90,1398083,1.398083
8192,16,1000000,2,90,1399477,1.399477
4096,64,1000000,1,80,1402682,1.402682
8192,4,1000000,2,0,1403083,1.403083
8192,4,1000000,2,60,1403715,1.403715
2048,8,1000000,2,0,1406399,1.406399
4096,8,1000000,2,100,1409195,1.409195
1024,4,1000000,2,100,1411408,1.411408
8192,2,1000000,2,70,1412501,1.412501
1024,16,1000000,2,80,1412570,1.41257
2048,16,1000000,2,0,1413041,1.413041
4096,16,1000000,2,60,1415526,1.415526
1024,4,1000000,2,30,1416007,1.416007
2048,64,1000000,1,70,1416678,1.416678
8192,8,1000000,2,0,1418612,1.418612
8192,8,1000000,2,90,1418893,1.418893
8192,8,1000000,2,40,1421166,1.421166
1024,4,1000000,2,50,1421337,1.421337
2048,8,1000000,2,30,1421356,1.421356
4096,2,1000000,2,70,1421918,1.421918
4096,4,1000000,2,50,1423801,1.423801
1024,4,1000000,2,90,1423912,1.423912
1024,64,1000000,2,70,1424482,1.424482
2048,2,1000000,2,80,1424964,1.424964
8192,2,1000000,2,60,1426827,1.426827
2048,8,1000000,2,70,1426947,1.426947
8192,8,1000000,2,50,1427198,1.427198
4096,64,1000000,1,100,1431376,1.431376
1024,4,1000000,2,80,1432067,1.432067
1024,2,1000000,2,0,1432467,1.432467
2048,32,1000000,2,10,1434000,1.434
8192,32,1000000,2,50,1434421,1.434421
1024,2,1000000,2,50,1434972,1.434972
8192,8,1000000,2,30,1435884,1.435884
4096,4,1000000,2,30,1436224,1.436224
2048,32,1000000,2,20,1438729,1.438729
8192,32,1000000,2,0,1440022,1.440022
8192,16,1000000,2,70,1441935,1.441935
1024,2,1000000,2,30,1442035,1.442035
2048,4,1000000,2,20,1442536,1.442536
2048,4,1000000,2,80,1442956,1.442956
8192,2,1000000,2,100,1443457,1.443457
4096,8,1000000,2,60,1444710,1.44471
4096,16,1000000,2,70,1448387,1.448387
8192,4,1000000,2,20,1449388,1.449388
1024,16,1000000,2,20,1449720,1.44972
8192,32,1000000,2,20,1451242,1.451242
1024,4,1000000,2,10,1452956,1.452956
4096,2,1000000,2,80,1453076,1.453076
1024,2,1000000,2,10,1453436,1.453436
2048,2,1000000,2,100,1455169,1.455169
1024,8,1000000,2,80,1455400,1.4554
1024,2,1000000,2,90,1455910,1.45591
8192,16,1000000,2,0,1456262,1.456262
8192,2,1000000,2,10,1456663,1.456663
4096,64,1000000,2,40,1459027,1.459027
8192,2,1000000,2,90,1459617,1.459617
2048,16,1000000,2,70,1460239,1.460239
8192,16,1000000,2,20,1462603,1.462603
1024,2,1000000,2,100,1464186,1.464186
1024,2,1000000,2,70,1465038,1.465038
1024,32,1000000,2,0,1465558,1.465558
4096,32,1000000,2,20,1466320,1.46632
1024,4,1000000,2,60,1471750,1.47175
8192,8,1000000,2,80,1471890,1.47189
2048,2,1000000,2,20,1472191,1.472191
8192,8,1000000,2,70,1472812,1.472812
4096,32,1000000,2,10,1472973,1.472973
4096,2,1000000,2,0,1475718,1.475718
8192,32,1000000,2,100,1475867,1.475867
8192,16,1000000,2,60,1476088,1.476088
8192,2,1000000,2,80,1478333,1.478333
1024,2,1000000,2,80,1480546,1.480546
4096,32,1000000,2,80,1481037,1.481037
1024,32,1000000,2,10,1483141,1.483141
8192,4,1000000,2,100,1483582,1.483582
4096,32,1000000,2,30,1484233,1.484233
2048,64,1000000,2,10,1485284,1.485284
8192,2,1000000,2,30,1486978,1.486978
4096,2,1000000,2,90,1488471,1.488471
2048,4,1000000,2,30,1490144,1.490144
1024,2,1000000,2,40,1492538,1.492538
8192,32,1000000,2,40,1494813,1.494813
4096,64,1000000,2,30,1495654,1.495654
8192,2,1000000,2,20,1495714,1.495714
1024,8,1000000,2,40,1497458,1.497458
4096,8,1000000,2,20,1497578,1.497578
1024,8,1000000,2,50,1499161,1.499161
4096,4,1000000,2,0,1499571,1.499571
1024,2,1000000,2,20,1499832,1.499832
1024,32,1000000,2,90,1502467,1.502467
4096,4,1000000,2,40,1502737,1.502737
8192,4,1000000,2,30,1503890,1.50389
8192,64,1000000,2,10,1504099,1.504099
2048,32,1000000,2,70,1504150,1.50415
2048,16,1000000,2,60,1504580,1.50458
2048,16,1000000,2,20,1506143,1.506143
1024,2,1000000,2,60,1506344,1.506344
4096,4,1000000,2,80,1507316,1.507316
1024,16,1000000,2,10,1507486,1.507486
2048,32,1000000,2,90,1507706,1.507706
8192,32,1000000,2,70,1508207,1.508207
2048,8,1000000,2,100,1508288,1.508288
4096,64,1000000,2,100,1508758,1.508758
8192,16,1000000,2,100,1510331,1.510331
1024,64,1000000,2,10,1511043,1.511043
2048,4,1000000,2,40,1512014,1.512014
4096,16,1000000,2,10,1512285,1.512285
2048,32,1000000,2,30,1512465,1.512465
8192,64,1000000,2,70,1512766,1.512766
2048,16,1000000,2,40,1513517,1.513517
1024,64,1000000,2,80,1513637,1.513637
1024,64,1000000,2,20,1515240,1.51524
4096,32,1000000,2,0,1516453,1.516453
4096,8,1000000,2,80,1518045,1.518045
4096,4,1000000,2,90,1519548,1.519548
8192,64,1000000,2,100,1521321,1.521321
4096,8,1000000,2,10,1524827,1.524827
2048,64,1000000,2,60,1524828,1.524828
1024,32,1000000,2,20,1525599,1.525599
8192,16,1000000,2,80,1525689,1.525689
1024,64,1000000,2,0,1526612,1.526612
1024,32,1000000,2,70,1526782,1.526782
2048,64,1000000,2,80,1526982,1.526982
8192,4,1000000,2,50,1527102,1.527102
1024,64,1000000,2,50,1527363,1.527363
4096,4,1000000,2,60,1527423,1.527423
2048,4,1000000,2,10,1527823,1.527823
8192,16,1000000,2,40,1528815,1.528815
4096,64,1000000,2,20,1529035,1.529035
4096,2,1000000,2,10,1529857,1.529857
8192,2,1000000,2,40,1530689,1.530689
8192,64,1000000,2,80,1532653,1.532653
2048,8,1000000,2,60,1535467,1.535467
8192,64,1000000,2,90,1535808,1.535808
2048,16,1000000,2,90,1538082,1.538082
2048,64,1000000,2,100,1540417,1.540417
2048,4,1000000,2,50,1542851,1.542851
1024,64,1000000,2,40,1543041,1.543041
1024,8,1000000,2,60,1543964,1.543964
2048,2,1000000,2,70,1546067,1.546067
2048,32,1000000,2,50,1547330,1.54733
2048,64,1000000,2,70,1547390,1.54739
1024,32,1000000,2,60,1547470,1.54747
1024,64,1000000,2,100,1553932,1.553932
8192,16,1000000,2,50,1554634,1.554634
4096,64,1000000,2,80,1555906,1.555906
4096,2,1000000,2,100,1557769,1.557769
8192,64,1000000,2,0,1557829,1.557829
1024,8,1000000,2,20,1560184,1.560184
8192,64,1000000,2,50,1560254,1.560254
4096,16,1000000,2,80,1567367,1.567367
8192,32,1000000,2,80,1568369,1.568369
2048,8,1000000,2,20,1569241,1.569241
4096,16,1000000,2,90,1571715,1.571715
4096,32,1000000,2,90,1577976,1.577976
2048,64,1000000,2,20,1580240,1.58024
4096,64,1000000,2,50,1583076,1.583076
2048,64,1000000,2,30,1583376,1.583376
4096,64,1000000,2,10,1583677,1.583677
4096,64,1000000,2,70,1584308,1.584308
4096,64,1000000,2,60,1585891,1.585891
1024,64,1000000,2,30,1587734,1.587734
4096,8,1000000,2,90,1590820,1.59082
1024,16,1000000,2,0,1596391,1.596391
4096,64,1000000,2,90,1597231,1.597231
2048,32,1000000,2,0,1600748,1.600748
2048,8,1000000,2,80,1605538,1.605538
8192,64,1000000,2,20,1607451,1.607451
4096,8,1000000,2,0,1609525,1.609525
2048,64,1000000,2,50,1612159,1.612159
1024,8,1000000,2,30,1613743,1.613743
8192,64,1000000,2,40,1616247,1.616247
1024,4,1000000,4,70,1624773,1.624773
2048,32,1000000,2,40,1627458,1.627458
2048,8,1000000,2,10,1631084,1.631084
4096,32,1000000,2,100,1634350,1.63435
2048,16,1000000,4,70,1635913,1.635913
2048,8,1000000,4,90,1645861,1.645861
1024,4,1000000,4,80,1654908,1.654908
4096,16,1000000,2,40,1656191,1.656191
1024,2,1000000,4,100,1656351,1.656351
8192,16,1000000,4,50,1659798,1.659798
2048,8,1000000,4,10,1666059,1.666059
8192,4,1000000,2,80,1666400,1.6664
2048,32,1000000,2,80,1667231,1.667231
8192,64,1000000,2,60,1669034,1.669034
2048,64,1000000,2,40,1670487,1.670487
2048,64,1000000,2,90,1672120,1.67212
1024,8,1000000,4,0,1676067,1.676067
1024,64,1000000,2,90,1683781,1.683781
4096,64,1000000,4,40,1686907,1.686907
1024,4,1000000,4,0,1687168,1.687168
2048,16,1000000,4,60,1691296,1.691296
4096,16,1000000,2,0,1699711,1.699711
8192,32,1000000,4,100,1701284,1.701284
4096,16,1000000,4,40,1716893,1.716893
4096,16,1000000,4,30,1717775,1.717775
2048,4,1000000,4,100,1721471,1.721471
8192,16,1000000,4,10,1723435,1.723435
1024,4,1000000,2,70,1724237,1.724237
2048,16,1000000,4,80,1726140,1.72614
8192,64,1000000,4,10,1729136,1.729136
8192,16,1000000,4,0,1736119,1.736119
2048,64,1000000,2,0,1738513,1.738513
4096,16,1000000,4,0,1739044,1.739044
1024,8,1000000,4,10,1745837,1.745837
2048,8,1000000,4,20,1749783,1.749783
2048,8,1000000,4,80,1751467,1.751467
8192,64,1000000,2,30,1758380,1.75838
4096,64,1000000,4,0,1764912,1.764912
8192,32,1000000,2,60,1766124,1.766124
8192,2,1000000,4,40,1766475,1.766475
8192,8,1000000,4,30,1777685,1.777685
1024,32,1000000,4,90,1779920,1.77992
8192,16,1000000,4,40,1781312,1.781312
2048,4,1000000,4,30,1784358,1.784358
2048,4,1000000,4,90,1786131,1.786131
8192,4,1000000,4,30,1786301,1.786301
2048,8,1000000,4,0,1788014,1.788014
1024,16,1000000,4,10,1789087,1.789087
1024,32,1000000,4,100,1789758,1.789758
2048,2,1000000,4,50,1798564,1.798564
1024,2,1000000,4,0,1799355,1.799355
2048,2,1000000,4,80,1801179,1.801179
1024,32,1000000,4,50,1801289,1.801289
2048,8,1000000,4,100,1804104,1.804104
8192,2,1000000,4,20,1809424,1.809424
1024,8,1000000,4,40,1811127,1.811127
2048,4,1000000,4,20,1811568,1.811568
4096,8,1000000,4,40,1812219,1.812219
4096,8,1000000,4,10,1812900,1.8129
4096,8,1000000,4,30,1813352,1.813352
8192,4,1000000,4,50,1816507,1.816507
1024,2,1000000,4,80,1817890,1.81789
4096,64,1000000,4,50,1818020,1.81802
8192,32,1000000,4,20,1818852,1.818852
1024,32,1000000,4,40,1821146,1.821146
2048,64,1000000,4,70,1823239,1.823239
8192,32,1000000,4,60,1823941,1.823941
2048,2,1000000,4,30,1827518,1.827518
2048,8,1000000,4,60,1829512,1.829512
8192,16,1000000,4,20,1830282,1.830282
8192,8,1000000,4,40,1837055,1.837055
2048,16,1000000,4,10,1845761,1.845761
8192,8,1000000,4,50,1852273,1.852273
2048,64,1000000,4,90,1853024,1.853024
4096,2,1000000,4,20,1855930,1.85593
4096,4,1000000,4,90,1858605,1.858605
2048,4,1000000,4,50,1859106,1.859106
1024,16,1000000,4,40,1862321,1.862321
4096,4,1000000,4,40,1864716,1.864716
1024,16,1000000,4,0,1866389,1.866389
1024,16,1000000,4,90,1867261,1.867261
1024,2,1000000,4,90,1869566,1.869566
2048,2,1000000,4,60,1869806,1.869806
1024,32,1000000,4,10,1871609,1.871609
8192,32,1000000,4,10,1871759,1.871759
8192,2,1000000,4,80,1873563,1.873563
4096,8,1000000,4,70,1877971,1.877971
4096,64,1000000,4,20,1881688,1.881688
1024,2,1000000,4,30,1881858,1.881858
1024,4,1000000,4,50,1881878,1.881878
4096,8,1000000,4,80,1885425,1.885425
1024,32,1000000,4,20,1889301,1.889301
4096,8,1000000,4,0,1889642,1.889642
1024,8,1000000,4,80,1890885,1.890885
4096,32,1000000,4,100,1891206,1.891206
8192,4,1000000,4,10,1891746,1.891746
2048,4,1000000,4,40,1892287,1.892287
8192,8,1000000,4,0,1893710,1.89371
4096,4,1000000,4,0,1894331,1.894331
1024,2,1000000,4,10,1900412,1.900412
1024,8,1000000,4,70,1901895,1.901895
1024,64,1000000,4,100,1902185,1.902185
8192,4,1000000,4,70,1902195,1.902195
4096,4,1000000,4,50,1904570,1.90457
4096,16,1000000,4,70,1904820,1.90482
4096,4,1000000,4,30,1906483,1.906483
4096,16,1000000,4,20,1907755,1.907755
8192,32,1000000,4,70,1908176,1.908176
1024,8,1000000,4,30,1908537,1.908537
4096,64,1000000,4,100,1908627,1.908627
4096,32,1000000,4,0,1909308,1.909308
1024,32,1000000,4,60,1911202,1.911202
8192,8,1000000,4,90,1911272,1.911272
8192,32,1000000,4,90,1913165,1.913165
2048,4,1000000,4,70,1913657,1.913657
8192,2,1000000,4,100,1915009,1.915009
1024,4,1000000,4,30,1916593,1.916593
8192,8,1000000,4,10,1917965,1.917965
4096,16,1000000,4,10,1918966,1.918966
2048,16,1000000,4,50,1919989,1.919989
1024,2,1000000,4,50,1921541,1.921541
