tamanhoMem ,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
1024,4,1,64,20,856323,0.856323
1024,4,1,64,30,856363,0.856363
1024,4,1,64,40,856553,0.856553
1024,4,1,64,50,856774,0.856774
1024,4,1,64,60,857815,0.857815
1024,4,1,64,70,857985,0.857985
1024,4,1,64,80,858035,0.858035
1024,4,1,64,90,858206,0.858206
1024,4,1,64,100,858466,0.858466
1024,8,1,1,0,858547,0.858547
1024,8,1,1,10,858777,0.858777
1024,8,1,1,20,858877,0.858877
1024,8,1,1,30,859108,0.859108
1024,8,1,1,40,859779,0.859779
1024,8,1,1,50,859929,0.859929
1024,8,1,1,60,860260,0.86026
1024,8,1,1,70,860431,0.860431
1024,8,1,1,80,860661,0.860661
1024,8,1,1,90,860861,0.860861
1024,8,1,1,100,860981,0.860981
1024,8,1,2,0,861222,0.861222
1024,8,1,2,10,861252,0.861252
1024,8,1,2,20,861352,0.861352
1024,8,1,2,30,861812,0.861812
1024,8,1,2,40,862023,0.862023
1024,8,1,2,50,862735,0.862735
1024,8,1,2,60,862855,0.862855
1024,8,1,2,70,862945,0.862945
1024,8,1,2,80,862975,0.862975
1024,8,1,2,90,863096,0.863096
1024,8,1,2,100,863165,0.863165
1024,8,1,4,0,863255,0.863255
1024,8,1,4,10,863396,0.863396
1024,8,1,4,20,863506,0.863506
1024,8,1,4,30,864057,0.864057
1024,8,1,4,40,864468,0.864468
1024,8,1,4,50,864507,0.864507
1024,8,1,4,60,864738,0.864738
1024,8,1,4,70,864929,0.864929
1024,8,1,4,80,865199,0.865199
1024,8,1,4,90,865560,0.86556
1024,8,1,4,100,865610,0.86561
1024,8,1,8,0,865650,0.86565
1024,8,1,8,10,866471,0.866471
1024,8,1,8,20,867213,0.867213
1024,8,1,8,30,867233,0.867233
1024,8,1,8,40,867353,0.867353
1024,8,1,8,50,867844,0.867844
1024,8,1,8,60,868225,0.868225
1024,8,1,8,70,868235,0.868235
1024,8,1,8,80,868374,0.868374
1024,8,1,8,90,869216,0.869216
1024,8,1,8,100,869807,0.869807
1024,8,1,16,0,870038,0.870038
1024,8,1,16,10,870188,0.870188
1024,8,1,16,20,870278,0.870278
1024,8,1,16,30,870779,0.870779
1024,8,1,16,40,870869,0.870869
1024,8,1,16,50,872071,0.872071
1024,8,1,16,60,872683,0.872683
1024,8,1,16,70,873434,0.873434
1024,8,1,16,80,873765,0.873765
1024,8,1,16,90,874236,0.874236
1024,8,1,16,100,874586,0.874586
1024,8,1,32,0,874967,0.874967
1024,8,1,32,10,875358,0.875358
1024,8,1,32,20,875528,0.875528
1024,8,1,32,30,875628,0.875628
