1024,2,10000,1,0.0,990230
1024,2,10000,1,10.0,906104
1024,2,10000,1,20.0,856543
1024,2,10000,1,30.0,1000509
1024,2,10000,1,40.0,855060
1024,2,10000,1,50.0,936951
1024,2,10000,1,60.0,912376
1024,2,10000,1,70.0,1004997
1024,2,10000,1,80.0,876229
1024,2,10000,1,90.0,1020476
1024,2,10000,1,100.0,994628
1024,2,10000,2,0.0,1733314
1024,2,10000,2,10.0,1102317
1024,2,10000,2,20.0,1160375
1024,2,10000,2,30.0,1017139
1024,2,10000,2,40.0,1081929
1024,2,10000,2,50.0,2196610
1024,2,10000,2,60.0,1064157
1024,2,10000,2,70.0,1046264
1024,2,10000,2,80.0,1037838
1024,2,10000,2,90.0,1051062
1024,2,10000,2,100.0,1040402
1024,2,10000,4,0.0,1488331
1024,2,10000,4,10.0,1264758
1024,2,10000,4,20.0,1410998
1024,2,10000,4,30.0,1373649
1024,2,10000,4,40.0,1746047
1024,2,10000,4,50.0,1419052
1024,2,10000,4,60.0,1346108
1024,2,10000,4,70.0,1463956
1024,2,10000,4,80.0,1353261
1024,2,10000,4,90.0,1287830
1024,2,10000,4,100.0,1352519
1024,2,10000,8,0.0,2064435
1024,2,10000,8,10.0,1800718
1024,2,10000,8,20.0,2030543
1024,2,10000,8,30.0,1857513
1024,2,10000,8,40.0,1881688
1024,2,10000,8,50.0,1963569
1024,2,10000,8,60.0,1895002
1024,2,10000,8,70.0,2136218
1024,2,10000,8,80.0,2018139
1024,2,10000,8,90.0,2064305
1024,2,10000,8,100.0,2123926
1024,2,10000,16,0.0,2815874
1024,2,10000,16,10.0,2471728
1024,2,10000,16,20.0,2672068
1024,2,10000,16,30.0,2664004
1024,2,10000,16,40.0,2558518
1024,2,10000,16,50.0,3117682
1024,2,10000,16,60.0,2758177
1024,2,10000,16,70.0,2793242
1024,2,10000,16,80.0,2644197
1024,2,10000,16,90.0,2820333
1024,2,10000,16,100.0,2801798
1024,2,10000,32,0.0,4245456
1024,2,10000,32,10.0,4448762
1024,2,10000,32,20.0,4366931
1024,2,10000,32,30.0,4169917
1024,2,10000,32,40.0,4560559
1024,2,10000,32,50.0,4964495
1024,2,10000,32,60.0,4107441
1024,2,10000,32,70.0,4315255
1024,2,10000,32,80.0,4021873
1024,2,10000,32,90.0,4163485
1024,2,10000,32,100.0,4334271
1024,2,10000,64,0.0,10101259
1024,2,10000,64,10.0,10080821
1024,2,10000,64,20.0,10002236
1024,2,10000,64,30.0,10108281
1024,2,10000,64,40.0,9681833
1024,2,10000,64,50.0,9992858
1024,2,10000,64,60.0,9714183
1024,2,10000,64,70.0,9745361
1024,2,10000,64,80.0,9917859
1024,2,10000,64,90.0,10013886
1024,2,10000,64,100.0,9973953
1024,4,10000,1,0.0,1039040
1024,4,10000,1,10.0,881299
1024,4,10000,1,20.0,1032879
1024,4,10000,1,30.0,869257
1024,4,10000,1,40.0,892349
1024,4,10000,1,50.0,870499
1024,4,10000,1,60.0,887951
1024,4,10000,1,70.0,862133
1024,4,10000,1,80.0,874967
1024,4,10000,1,90.0,1024794
1024,4,10000,1,100.0,892689
1024,4,10000,2,0.0,1207251
1024,4,10000,2,10.0,1078954
1024,4,10000,2,20.0,1024153
1024,4,10000,2,30.0,1104301
1024,4,10000,2,40.0,1124448
1024,4,10000,2,50.0,1105503
1024,4,10000,2,60.0,1145287
1024,4,10000,2,70.0,1007061
1024,4,10000,2,80.0,1057104
1024,4,10000,2,90.0,1025234
1024,4,10000,2,100.0,1152530
1024,4,10000,4,0.0,1372306
1024,4,10000,4,10.0,1405768
1024,4,10000,4,20.0,1317384
1024,4,10000,4,30.0,1423170
1024,4,10000,4,40.0,1271069
1024,4,10000,4,50.0,1441143
1024,4,10000,4,60.0,1319699
1024,4,10000,4,70.0,1490194
1024,4,10000,4,80.0,1275648
1024,4,10000,4,90.0,1438017
1024,4,10000,4,100.0,1456512
1024,4,10000,8,0.0,2179348
1024,4,10000,8,10.0,2183796
1024,4,10000,8,20.0,2186992
1024,4,10000,8,30.0,1892467
1024,4,10000,8,40.0,1923114
1024,4,10000,8,50.0,2075766
1024,4,10000,8,60.0,1919588
1024,4,10000,8,70.0,1877400
