TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
2048,16,10000,2,40,1013082,1.013082
8192,2,10000,1,70,1013132,1.013132
8192,64,10000,2,0,1013363,1.013363
1024,8,10000,2,40,1013393,1.013393
8192,16,10000,2,40,1013403,1.013403
8192,8,10000,2,70,1014885,1.014885
8192,16,10000,1,100,1015737,1.015737
2048,16,10000,2,90,1016068,1.016068
2048,8,10000,1,100,1016379,1.016379
2048,4,10000,2,80,1016819,1.016819
4096,8,10000,2,60,1017009,1.017009
8192,4,10000,2,0,1017029,1.017029
1024,2,10000,2,30,1017139,1.017139
1024,32,10000,2,0,1017210,1.01721
8192,2,10000,2,40,1017290,1.01729
4096,32,10000,2,100,1018372,1.018372
8192,8,10000,2,30,1018592,1.018592
4096,16,10000,2,60,1018953,1.018953
8192,2,10000,2,70,1018993,1.018993
4096,64,10000,2,0,1019424,1.019424
8192,2,10000,2,80,1019835,1.019835
2048,32,10000,1,100,1020155,1.020155
1024,16,10000,2,40,1020205,1.020205
1024,2,10000,1,90,1020476,1.020476
8192,4,10000,2,70,1021298,1.021298
2048,8,10000,2,20,1021418,1.021418
2048,4,10000,2,40,1021728,1.021728
2048,32,10000,2,70,1021859,1.021859
8192,16,10000,1,70,1022099,1.022099
2048,8,10000,2,100,1022369,1.022369
8192,64,10000,2,60,1022791,1.022791
1024,16,10000,2,0,1022820,1.02282
8192,2,10000,2,100,1022851,1.022851
4096,4,10000,2,70,1023602,1.023602
1024,4,10000,2,20,1024153,1.024153
4096,4,10000,1,50,1024714,1.024714
8192,32,10000,2,20,1024754,1.024754
1024,4,10000,1,90,1024794,1.024794
1024,32,10000,1,100,1024824,1.024824
1024,4,10000,2,90,1025234,1.025234
1024,16,10000,2,20,1025244,1.025244
2048,32,10000,2,90,1025456,1.025456
8192,32,10000,1,30,1025987,1.025987
2048,32,10000,1,70,1026017,1.026017
4096,16,10000,2,100,1026116,1.026116
8192,32,10000,1,20,1026417,1.026417
1024,8,10000,2,0,1026718,1.026718
1024,32,10000,2,70,1027429,1.027429
4096,32,10000,2,20,1027539,1.027539
1024,32,10000,2,90,1027950,1.02795
1024,8,10000,2,10,1028801,1.028801
8192,32,10000,2,10,1029333,1.029333
1024,64,10000,2,80,1029643,1.029643
2048,4,10000,2,90,1029953,1.029953
1024,8,10000,2,70,1030765,1.030765
8192,8,10000,2,50,1030775,1.030775
4096,32,10000,2,80,1030866,1.030866
2048,8,10000,2,0,1032699,1.032699
1024,4,10000,1,20,1032879,1.032879
2048,4,10000,1,100,1033410,1.03341
2048,8,10000,2,30,1034031,1.034031
1024,64,10000,1,60,1034192,1.034192
2048,4,10000,2,50,1034532,1.034532
2048,16,10000,2,50,1034552,1.034552
2048,4,10000,1,50,1034813,1.034813
8192,8,10000,2,20,1034932,1.034932
1024,16,10000,1,10,1035003,1.035003
4096,32,10000,1,90,1035814,1.035814
4096,32,10000,2,40,1036125,1.036125
1024,64,10000,2,10,1036635,1.036635
1024,16,10000,2,70,1036675,1.036675
4096,4,10000,2,50,1037237,1.037237
4096,2,10000,2,70,1037388,1.037388
1024,2,10000,2,80,1037838,1.037838
8192,16,10000,2,90,1038289,1.038289
2048,32,10000,2,50,1038489,1.038489
1024,32,10000,2,80,1038590,1.03859
1024,8,10000,2,20,1038639,1.038639
1024,4,10000,1,0,1039040,1.03904
4096,32,10000,2,90,1039842,1.039842
2048,4,10000,2,20,1040122,1.040122
1024,2,10000,2,100,1040402,1.040402
2048,2,10000,2,40,1040493,1.040493
8192,32,10000,1,0,1041064,1.041064
1024,8,10000,2,90,1041285,1.041285
8192,16,10000,2,10,1041615,1.041615
2048,64,10000,2,40,1041626,1.041626
2048,2,10000,2,90,1041655,1.041655
8192,32,10000,2,50,1042366,1.042366
1024,64,10000,2,40,1044030,1.04403
1024,2,10000,2,70,1046264,1.046264
2048,2,10000,1,100,1046344,1.046344
2048,2,10000,2,70,1046855,1.046855
4096,4,10000,2,100,1047656,1.047656
4096,64,10000,1,80,1048508,1.048508
2048,32,10000,1,30,1049550,1.04955
2048,32,10000,2,0,1050341,1.050341
1024,2,10000,2,90,1051062,1.051062
4096,8,10000,2,70,1051603,1.051603
4096,16,10000,2,50,1051664,1.051664
8192,8,10000,1,0,1052114,1.052114
2048,16,10000,2,30,1056012,1.056012
4096,16,10000,2,20,1056242,1.056242
8192,16,10000,2,70,1056553,1.056553
4096,8,10000,2,10,1056713,1.056713
1024,4,10000,2,80,1057104,1.057104
2048,2,10000,1,50,1057795,1.057795
4096,8,10000,2,80,1058136,1.058136
4096,2,10000,2,10,1059819,1.059819
8192,2,10000,2,60,1060079,1.060079
8192,16,10000,1,60,1060710,1.06071
2048,32,10000,2,30,1061853,1.061853
2048,16,10000,2,80,1062143,1.062143
8192,4,10000,2,10,1062504,1.062504
8192,8,10000,1,100,1062805,1.062805
1024,2,10000,2,60,1064157,1.064157
2048,16,10000,2,60,1064367,1.064367
4096,4,10000,2,90,1065068,1.065068
2048,32,10000,2,80,1066591,1.066591
2048,8,10000,2,80,1066681,1.066681
1024,8,10000,1,10,1066782,1.066782
8192,16,10000,2,30,1068215,1.068215
2048,2,10000,2,10,1069186,1.069186
8192,4,10000,2,20,1070008,1.070008
8192,8,10000,1,30,1070318,1.070318
4096,64,10000,2,40,1073203,1.073203
8192,16,10000,1,90,1074055,1.074055
4096,64,10000,2,70,1074556,1.074556
2048,8,10000,2,60,1074756,1.074756
4096,2,10000,2,60,1074837,1.074837
1024,4,10000,2,10,1078954,1.078954
8192,64,10000,2,10,1079626,1.079626
4096,4,10000,2,20,1081138,1.081138
4096,2,10000,2,40,1081289,1.081289
1024,2,10000,2,40,1081929,1.081929
8192,32,10000,2,60,1082871,1.082871
8192,64,10000,2,30,1084715,1.084715
8192,8,10000,2,10,1085486,1.085486
1024,8,10000,2,80,1086238,1.086238
2048,64,10000,2,10,1086428,1.086428
4096,64,10000,2,20,1086718,1.086718
2048,8,10000,2,90,1086899,1.086899
2048,64,10000,2,70,1091477,1.091477
8192,2,10000,2,50,1092590,1.09259
4096,4,10000,2,40,1092940,1.09294
1024,8,10000,2,60,1094213,1.094213
2048,2,10000,2,50,1094413,1.094413
8192,64,10000,2,90,1095114,1.095114
4096,64,10000,2,50,1095134,1.095134
2048,64,10000,2,80,1096456,1.096456
8192,32,10000,2,70,1100895,1.100895
1024,16,10000,2,30,1101465,1.101465
8192,16,10000,2,60,1101936,1.101936
1024,2,10000,2,10,1102317,1.102317
8192,2,10000,2,20,1102358,1.102358
1024,4,10000,2,30,1104301,1.104301
1024,4,10000,2,50,1105503,1.105503
2048,64,10000,2,30,1106715,1.106715
4096,16,10000,2,40,1107347,1.107347
2048,64,10000,2,20,1107527,1.107527
8192,4,10000,2,80,1107707,1.107707
4096,2,10000,2,90,1112817,1.112817
8192,64,10000,2,20,1112897,1.112897
2048,4,10000,2,60,1114319,1.114319
2048,32,10000,2,20,1115231,1.115231
2048,16,10000,2,100,1120000,1.12
4096,8,10000,2,0,1120802,1.120802
8192,4,10000,2,100,1121663,1.121663
4096,32,10000,2,10,1123837,1.123837
1024,4,10000,2,40,1124448,1.124448
4096,8,10000,2,100,1124919,1.124919
2048,32,10000,2,60,1126211,1.126211
8192,16,10000,2,20,1126301,1.126301
4096,32,10000,2,0,1127413,1.127413
2048,16,10000,2,0,1127414,1.127414
4096,64,10000,2,90,1130639,1.130639
1024,32,10000,2,10,1131491,1.131491
8192,32,10000,1,50,1132383,1.132383
2048,4,10000,2,10,1132423,1.132423
2048,4,10000,2,30,1133254,1.133254
4096,32,10000,2,50,1134557,1.134557
2048,32,10000,2,10,1135268,1.135268
4096,2,10000,2,30,1137261,1.137261
4096,32,10000,2,70,1140918,1.140918
4096,4,10000,2,80,1144555,1.144555
1024,4,10000,2,60,1145287,1.145287
2048,2,10000,2,60,1145708,1.145708
8192,16,10000,2,50,1145708,1.145708
1024,16,10000,2,80,1147480,1.14748
8192,4,10000,2,30,1147801,1.147801
1024,32,10000,2,40,1148773,1.148773
1024,16,10000,2,60,1151257,1.151257
8192,8,10000,2,0,1151538,1.151538
1024,4,10000,2,100,1152530,1.15253
1024,16,10000,2,50,1152651,1.152651
4096,8,10000,2,90,1153041,1.153041
8192,4,10000,2,40,1156127,1.156127
4096,4,10000,2,60,1156398,1.156398
2048,16,10000,2,10,1157269,1.157269
2048,2,10000,2,20,1157960,1.15796
4096,8,10000,2,30,1158742,1.158742
4096,16,10000,2,70,1160113,1.160113
1024,2,10000,2,20,1160375,1.160375
8192,32,10000,2,30,1160594,1.160594
4096,64,10000,2,100,1161016,1.161016
4096,8,10000,2,50,1161677,1.161677
4096,4,10000,2,10,1162869,1.162869
2048,32,10000,2,100,1162929,1.162929
8192,32,10000,2,90,1163780,1.16378
4096,2,10000,2,100,1165494,1.165494
2048,16,10000,2,70,1165814,1.165814
2048,64,10000,2,100,1166035,1.166035
4096,16,10000,2,30,1168400,1.1684
4096,2,10000,2,20,1171235,1.171235
4096,32,10000,2,30,1174080,1.17408
2048,8,10000,2,50,1175503,1.175503
2048,32,10000,2,40,1175543,1.175543
4096,32,10000,2,60,1177646,1.177646
4096,16,10000,2,90,1178808,1.178808
8192,32,10000,2,100,1179590,1.17959
1024,32,10000,2,100,1180401,1.180401
2048,8,10000,2,10,1186052,1.186052
8192,8,10000,2,60,1187585,1.187585
4096,4,10000,2,0,1187745,1.187745
1024,32,10000,2,50,1195179,1.195179
8192,64,10000,2,100,1198024,1.198024
4096,8,10000,2,40,1204216,1.204216
8192,64,10000,2,70,1205118,1.205118
1024,4,10000,2,0,1207251,1.207251
2048,64,10000,2,60,1210618,1.210618
8192,2,10000,2,0,1210647,1.210647
1024,32,10000,2,30,1213553,1.213553
4096,8,10000,2,20,1214114,1.214114
1024,64,10000,2,70,1214555,1.214555
1024,8,10000,2,100,1220175,1.220175
8192,8,10000,2,80,1222530,1.22253
8192,16,10000,2,80,1227068,1.227068
8192,32,10000,2,0,1228581,1.228581
8192,8,10000,2,100,1233009,1.233009
1024,32,10000,2,60,1240523,1.240523
4096,16,10000,2,0,1241805,1.241805
8192,4,10000,4,0,1259738,1.259738
1024,8,10000,4,90,1263245,1.263245
1024,2,10000,4,10,1264758,1.264758
8192,2,10000,2,30,1267162,1.267162
1024,16,10000,2,100,1269266,1.269266
1024,4,10000,4,40,1271069,1.271069
1024,16,10000,2,10,1271519,1.271519
1024,4,10000,4,80,1275648,1.275648
8192,8,10000,4,40,1277641,1.277641
8192,8,10000,4,20,1279836,1.279836
4096,16,10000,4,50,1280095,1.280095
8192,64,10000,4,0,1283342,1.283342
1024,2,10000,4,90,1287830,1.28783
2048,8,10000,4,30,1288762,1.288762
2048,4,10000,4,90,1292209,1.292209
1024,64,10000,4,0,1293341,1.293341
2048,16,10000,4,80,1294552,1.294552
4096,64,10000,4,20,1294873,1.294873
8192,8,10000,4,10,1295174,1.295174
2048,16,10000,4,20,1296415,1.296415
4096,4,10000,4,20,1296456,1.296456
2048,8,10000,4,90,1296827,1.296827
8192,4,10000,4,40,1296947,1.296947
8192,4,10000,4,60,1297498,1.297498
1024,16,10000,4,80,1300473,1.300473
4096,4,10000,4,10,1301986,1.301986
4096,2,10000,4,0,1302156,1.302156
4096,8,10000,4,30,1304551,1.304551
4096,2,10000,4,80,1304601,1.304601
8192,32,10000,4,0,1304651,1.304651
4096,64,10000,4,60,1306184,1.306184
8192,64,10000,4,40,1309450,1.30945
4096,2,10000,4,30,1309470,1.30947
4096,32,10000,4,90,1310943,1.310943
4096,8,10000,4,0,1310962,1.310962
2048,4,10000,4,0,1312786,1.312786
2048,8,10000,4,10,1312936,1.312936
8192,16,10000,4,10,1313347,1.313347
2048,2,10000,4,80,1313738,1.313738
4096,8,10000,4,50,1314009,1.314009
4096,16,10000,4,70,1315150,1.31515
8192,32,10000,4,10,1315722,1.315722
1024,32,10000,4,50,1315912,1.315912
2048,4,10000,4,60,1316463,1.316463
8192,16,10000,4,30,1316603,1.316603
2048,64,10000,2,50,1317164,1.317164
1024,4,10000,4,20,1317384,1.317384
8192,2,10000,4,90,1318257,1.318257
4096,64,10000,4,10,1318948,1.318948
1024,64,10000,4,20,1319128,1.319128
8192,16,10000,4,70,1319198,1.319198
4096,32,10000,4,0,1319359,1.319359
1024,4,10000,4,60,1319699,1.319699
1024,8,10000,4,80,1320992,1.320992
1024,16,10000,4,30,1322414,1.322414
8192,2,10000,4,30,1322605,1.322605
2048,64,10000,4,100,1324327,1.324327
2048,64,10000,4,40,1325449,1.325449
4096,8,10000,4,60,1325990,1.32599
1024,32,10000,4,60,1326161,1.326161
8192,16,10000,4,20,1326161,1.326161
8192,64,10000,4,90,1327143,1.327143
4096,16,10000,4,20,1327513,1.327513
2048,32,10000,4,10,1328385,1.328385
8192,8,10000,4,60,1328896,1.328896
2048,4,10000,4,70,1330098,1.330098
4096,16,10000,4,60,1332412,1.332412
2048,8,10000,4,20,1332633,1.332633
1024,32,10000,4,90,1333725,1.333725
8192,4,10000,4,80,1334035,1.334035
1024,32,10000,4,70,1334597,1.334597
1024,16,10000,4,20,1335258,1.335258
2048,4,10000,4,30,1336219,1.336219
2048,2,10000,4,60,1337381,1.337381
8192,8,10000,4,90,1338223,1.338223
4096,2,10000,4,50,1339536,1.339536
1024,32,10000,4,100,1340378,1.340378
2048,32,10000,4,50,1341019,1.341019
1024,64,10000,4,100,1342572,1.342572
2048,4,10000,2,0,1342932,1.342932
1024,32,10000,4,0,1343012,1.343012
4096,8,10000,4,90,1343453,1.343453
4096,16,10000,4,90,1343574,1.343574
4096,8,10000,4,100,1345025,1.345025
2048,4,10000,4,80,1345627,1.345627
2048,32,10000,4,20,1345717,1.345717
8192,8,10000,4,0,1345807,1.345807
1024,2,10000,4,60,1346108,1.346108
8192,32,10000,4,90,1347951,1.347951
8192,16,10000,4,50,1349244,1.349244
4096,64,10000,4,30,1350285,1.350285
2048,64,10000,4,10,1351939,1.351939
1024,2,10000,4,100,1352519,1.352519
1024,2,10000,4,80,1353261,1.353261
8192,8,10000,4,50,1353311,1.353311
4096,2,10000,4,10,1354403,1.354403
1024,64,10000,4,80,1354423,1.354423
8192,16,10000,4,60,1354674,1.354674
8192,4,10000,4,90,1354864,1.354864
8192,64,10000,4,10,1355716,1.355716
4096,8,10000,4,40,1355815,1.355815
4096,64,10000,4,90,1357199,1.357199
4096,64,10000,4,50,1357289,1.357289
1024,32,10000,4,30,1357368,1.357368
2048,8,10000,4,0,1359262,1.359262
8192,2,10000,4,10,1359903,1.359903
4096,64,10000,4,70,1360304,1.360304
1024,8,10000,4,0,1361736,1.361736
8192,4,10000,4,20,1362018,1.362018
2048,32,10000,4,60,1363990,1.36399
4096,32,10000,4,40,1365383,1.365383
8192,4,10000,4,10,1366936,1.366936
8192,64,10000,4,30,1367197,1.367197
2048,2,10000,4,50,1367357,1.367357
8192,16,10000,4,90,1369170,1.36917
2048,16,10000,4,70,1369701,1.369701
4096,32,10000,4,100,1370233,1.370233
1024,64,10000,4,40,1370262,1.370262
2048,64,10000,4,30,1370423,1.370423
1024,4,10000,4,0,1372306,1.372306
1024,16,10000,4,10,1372927,1.372927
1024,64,10000,4,90,1373038,1.373038
4096,2,10000,4,60,1373097,1.373097
8192,32,10000,4,40,1373188,1.373188
1024,2,10000,4,30,1373649,1.373649
4096,32,10000,4,50,1373829,1.373829
8192,4,10000,4,100,1374160,1.37416
2048,32,10000,4,40,1375372,1.375372
2048,16,10000,4,60,1375522,1.375522
2048,8,10000,4,40,1376604,1.376604
2048,2,10000,4,40,1377316,1.377316
4096,64,10000,4,40,1377897,1.377897
2048,16,10000,4,100,1379910,1.37991
1024,64,10000,4,30,1380752,1.380752
4096,64,10000,4,100,1382896,1.382896
2048,2,10000,4,20,1383206,1.383206
2048,64,10000,4,90,1383747,1.383747
2048,8,10000,4,70,1383968,1.383968
8192,8,10000,4,100,1384088,1.384088
2048,32,10000,4,90,1384149,1.384149
4096,8,10000,4,10,1384789,1.384789
4096,16,10000,4,80,1386322,1.386322
4096,2,10000,4,40,1387203,1.387203
8192,8,10000,4,70,1387284,1.387284
1024,32,10000,4,10,1389458,1.389458
1024,16,10000,4,60,1389949,1.389949
8192,64,10000,4,80,1391291,1.391291
8192,64,10000,4,50,1391542,1.391542
1024,8,10000,4,30,1391852,1.391852
8192,2,10000,4,50,1392173,1.392173
2048,4,10000,4,50,1392644,1.392644
4096,2,10000,4,90,1395519,1.395519
4096,4,10000,4,60,1396672,1.396672
8192,32,10000,4,60,1397933,1.397933
2048,16,10000,4,10,1398535,1.398535
