TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
8192,64,1000,1,60,918909,0.918909
4096,64,1000,1,70,919319,0.919319
1024,8,1000,1,80,919329,0.919329
4096,4,1000,1,40,919329,0.919329
8192,64,1000,1,80,919510,0.91951
8192,2,1000,1,100,919609,0.919609
8192,8,1000,1,30,919660,0.91966
2048,8,1000,1,20,919689,0.919689
1024,2,1000,1,40,919770,0.91977
1024,32,1000,1,60,919820,0.91982
8192,4,1000,1,60,920000,0.92
1024,8,1000,1,70,920531,0.920531
1024,2,1000,1,70,920762,0.920762
4096,32,1000,1,80,921733,0.921733
8192,16,1000,1,10,922224,0.922224
4096,2,1000,1,100,922715,0.922715
8192,4,1000,1,100,922775,0.922775
8192,2,1000,1,30,923126,0.923126
1024,64,1000,1,30,923337,0.923337
8192,16,1000,1,100,923486,0.923486
8192,4,1000,1,10,923747,0.923747
1024,16,1000,1,50,923858,0.923858
8192,16,1000,1,0,923908,0.923908
2048,2,1000,1,30,924468,0.924468
2048,4,1000,1,30,924479,0.924479
1024,64,1000,1,40,924820,0.92482
1024,2,1000,1,30,925791,0.925791
1024,4,1000,1,60,925922,0.925922
2048,32,1000,1,80,926051,0.926051
4096,64,1000,1,50,926112,0.926112
2048,4,1000,1,70,926482,0.926482
4096,4,1000,1,0,926873,0.926873
2048,16,1000,1,10,926923,0.926923
8192,2,1000,1,70,926923,0.926923
1024,8,1000,1,0,927714,0.927714
8192,16,1000,1,60,927734,0.927734
1024,2,1000,1,10,927785,0.927785
8192,8,1000,1,50,927795,0.927795
4096,2,1000,1,50,928045,0.928045
4096,8,1000,1,70,928456,0.928456
4096,4,1000,1,80,928526,0.928526
4096,4,1000,1,60,928586,0.928586
2048,8,1000,1,0,928606,0.928606
1024,32,1000,1,10,928726,0.928726
4096,16,1000,1,40,928906,0.928906
4096,8,1000,1,0,929077,0.929077
2048,4,1000,1,20,929317,0.929317
4096,8,1000,1,80,929548,0.929548
2048,32,1000,1,70,930940,0.93094
4096,4,1000,1,70,931201,0.931201
1024,4,1000,1,100,931211,0.931211
4096,32,1000,1,50,931611,0.931611
8192,4,1000,1,30,931611,0.931611
8192,2,1000,1,10,931842,0.931842
1024,4,1000,1,90,932273,0.932273
8192,8,1000,1,100,932914,0.932914
1024,2,1000,1,50,934196,0.934196
1024,16,1000,1,80,934978,0.934978
2048,2,1000,1,80,935579,0.935579
8192,4,1000,1,90,935719,0.935719
2048,8,1000,1,90,936470,0.93647
8192,4,1000,1,70,936692,0.936692
2048,16,1000,1,90,937843,0.937843
2048,8,1000,1,60,938344,0.938344
4096,2,1000,1,10,938554,0.938554
2048,2,1000,1,70,938595,0.938595
1024,16,1000,1,60,938615,0.938615
8192,4,1000,1,0,938825,0.938825
4096,64,1000,1,100,938885,0.938885
1024,4,1000,1,0,939066,0.939066
2048,2,1000,1,90,939066,0.939066
4096,32,1000,1,0,939116,0.939116
2048,8,1000,1,50,939136,0.939136
4096,32,1000,1,60,939236,0.939236
1024,4,1000,1,40,940548,0.940548
2048,4,1000,1,80,942401,0.942401
8192,16,1000,1,50,942872,0.942872
8192,64,1000,1,0,943633,0.943633
8192,2,1000,1,0,943694,0.943694
2048,4,1000,1,90,943774,0.943774
4096,8,1000,1,20,944114,0.944114
2048,16,1000,1,60,944155,0.944155
1024,2,1000,1,0,944225,0.944225
2048,2,1000,1,20,944255,0.944255
4096,2,1000,1,30,945738,0.945738
4096,4,1000,1,100,945738,0.945738
4096,8,1000,1,10,945777,0.945777
1024,64,1000,1,60,947611,0.947611
2048,32,1000,1,30,949545,0.949545
1024,4,1000,1,20,949966,0.949966
2048,16,1000,1,80,950106,0.950106
2048,32,1000,1,0,950576,0.950576
1024,64,1000,1,70,954795,0.954795
4096,2,1000,1,0,957760,0.95776
8192,8,1000,1,90,958221,0.958221
8192,32,1000,1,80,958591,0.958591
1024,16,1000,1,20,960114,0.960114
8192,8,1000,1,20,960856,0.960856
2048,2,1000,1,40,962429,0.962429
1024,8,1000,1,100,963230,0.96323
1024,32,1000,1,100,963351,0.963351
8192,8,1000,1,60,963611,0.963611
8192,2,1000,1,20,963711,0.963711
1024,64,1000,1,80,975122,0.975122
2048,64,1000,1,20,975643,0.975643
8192,32,1000,1,40,976715,0.976715
8192,4,1000,1,20,978478,0.978478
8192,2,1000,1,90,982055,0.982055
2048,16,1000,1,100,983998,0.983998
1024,8,1000,1,90,984639,0.984639
4096,2,1000,1,60,988327,0.988327
4096,64,1000,1,40,991472,0.991472
1024,16,1000,1,30,992444,0.992444
4096,16,1000,1,20,994649,0.994649
2048,4,1000,2,20,998566,0.998566
4096,4,1000,1,20,1000189,1.000189
1024,16,1000,1,40,1000609,1.000609
2048,2,1000,2,80,1011640,1.01164
4096,16,1000,2,100,1012932,1.012932
8192,64,1000,1,40,1012962,1.012962
8192,4,1000,2,10,1015888,1.015888
1024,2,1000,1,100,1019184,1.019184
2048,2,1000,2,40,1020516,1.020516
2048,32,1000,2,30,1020576,1.020576
4096,2,1000,2,80,1021789,1.021789
2048,4,1000,2,30,1021818,1.021818
1024,16,1000,2,60,1022299,1.022299
1024,64,1000,1,20,1025115,1.025115
1024,64,1000,2,0,1025234,1.025234
8192,64,1000,1,100,1026146,1.026146
8192,64,1000,1,90,1027278,1.027278
8192,32,1000,2,0,1030795,1.030795
