TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
8192,32,100000,1,50,1083072,1.083072
1024,8,100000,1,20,1083402,1.083402
4096,8,100000,1,90,1083502,1.083502
4096,8,100000,1,0,1084083,1.084083
8192,2,100000,1,70,1085315,1.085315
1024,2,100000,1,10,1085386,1.085386
4096,16,100000,1,30,1085967,1.085967
1024,8,100000,1,90,1086668,1.086668
2048,32,100000,1,70,1087820,1.08782
8192,32,100000,1,30,1090005,1.090005
1024,2,100000,1,100,1090094,1.090094
2048,8,100000,1,80,1090194,1.090194
2048,64,100000,2,50,1090205,1.090205
2048,32,100000,1,60,1090876,1.090876
1024,8,100000,1,50,1091166,1.091166
2048,16,100000,1,60,1095505,1.095505
4096,2,100000,1,40,1095785,1.095785
2048,32,100000,1,40,1096507,1.096507
4096,64,100000,2,100,1096567,1.096567
8192,16,100000,1,0,1096597,1.096597
8192,64,100000,2,0,1097298,1.097298
4096,32,100000,1,70,1097649,1.097649
2048,64,100000,2,70,1099862,1.099862
4096,32,100000,1,80,1099913,1.099913
1024,2,100000,1,30,1099963,1.099963
2048,2,100000,1,70,1100093,1.100093
1024,32,100000,1,90,1100725,1.100725
2048,4,100000,1,100,1100964,1.100964
2048,8,100000,1,70,1101034,1.101034
8192,2,100000,1,40,1101907,1.101907
2048,4,100000,1,70,1102147,1.102147
1024,8,100000,1,10,1102337,1.102337
8192,16,100000,1,40,1102518,1.102518
4096,2,100000,1,70,1102829,1.102829
4096,64,100000,2,60,1103299,1.103299
8192,64,100000,2,50,1104040,1.10404
4096,64,100000,2,70,1104461,1.104461
4096,16,100000,1,20,1104832,1.104832
1024,4,100000,1,20,1105022,1.105022
1024,32,100000,1,0,1105182,1.105182
1024,64,100000,2,10,1105263,1.105263
8192,16,100000,1,90,1105473,1.105473
2048,4,100000,1,90,1105824,1.105824
1024,16,100000,1,10,1106224,1.106224
1024,32,100000,1,50,1106595,1.106595
8192,4,100000,1,10,1107307,1.107307
4096,32,100000,1,40,1107487,1.107487
1024,8,100000,1,40,1108268,1.108268
8192,64,100000,2,30,1108859,1.108859
8192,8,100000,1,50,1108890,1.10889
4096,4,100000,1,0,1109661,1.109661
4096,64,100000,2,0,1111604,1.111604
8192,16,100000,1,20,1111985,1.111985
8192,32,100000,1,60,1112275,1.112275
8192,2,100000,1,0,1112546,1.112546
2048,16,100000,1,40,1112827,1.112827
2048,4,100000,1,20,1113248,1.113248
4096,2,100000,1,90,1113799,1.113799
8192,4,100000,1,70,1114690,1.11469
1024,32,100000,1,30,1115241,1.115241
1024,4,100000,1,90,1116293,1.116293
1024,32,100000,1,80,1117435,1.117435
8192,2,100000,1,100,1119108,1.119108
4096,16,100000,1,0,1119409,1.119409
2048,2,100000,1,40,1120160,1.12016
8192,64,100000,2,20,1120540,1.12054
8192,16,100000,1,50,1122124,1.122124
1024,64,100000,2,60,1122194,1.122194
4096,8,100000,1,20,1122285,1.122285
4096,2,100000,1,20,1123506,1.123506
8192,8,100000,1,90,1125140,1.12514
4096,16,100000,1,60,1125941,1.125941
8192,4,100000,2,80,1125991,1.125991
2048,16,100000,1,20,1126262,1.126262
1024,2,100000,1,90,1126552,1.126552
1024,64,100000,2,50,1126693,1.126693
4096,8,100000,1,40,1127083,1.127083
1024,16,100000,1,20,1127234,1.127234
4096,2,100000,1,60,1128034,1.128034
4096,16,100000,1,90,1128045,1.128045
2048,64,100000,2,20,1129187,1.129187
2048,32,100000,1,50,1130560,1.13056
1024,32,100000,1,70,1131671,1.131671
8192,16,100000,1,30,1132614,1.132614
1024,32,100000,2,30,1133225,1.133225
1024,4,100000,1,30,1133335,1.133335
8192,64,100000,2,10,1133345,1.133345
4096,64,100000,2,40,1135108,1.135108
8192,4,100000,1,80,1135478,1.135478
1024,64,100000,2,100,1135649,1.135649
1024,64,100000,2,40,1136270,1.13627
2048,2,100000,1,10,1136320,1.13632
1024,8,100000,1,100,1136471,1.136471
4096,16,100000,1,100,1137853,1.137853
8192,64,100000,2,40,1138074,1.138074
4096,8,100000,1,10,1139767,1.139767
4096,64,100000,2,20,1141560,1.14156
8192,8,100000,1,100,1142512,1.142512
4096,8,100000,1,80,1142562,1.142562
2048,2,100000,1,90,1143093,1.143093
2048,8,100000,1,10,1145517,1.145517
1024,64,100000,2,80,1146259,1.146259
4096,8,100000,1,30,1148342,1.148342
2048,2,100000,1,50,1148603,1.148603
4096,32,100000,2,90,1148623,1.148623
4096,8,100000,1,60,1148754,1.148754
1024,4,100000,1,100,1149515,1.149515
1024,2,100000,1,70,1149975,1.149975
2048,2,100000,1,80,1150336,1.150336
1024,2,100000,1,80,1153211,1.153211
2048,16,100000,1,30,1153813,1.153813
1024,64,100000,2,20,1154373,1.154373
2048,8,100000,1,90,1154384,1.154384
4096,2,100000,2,30,1154494,1.154494
4096,2,100000,1,50,1159383,1.159383
2048,64,100000,2,0,1159664,1.159664
4096,16,100000,1,10,1159713,1.159713
2048,32,100000,1,10,1160274,1.160274
2048,64,100000,2,10,1160985,1.160985
2048,16,100000,1,50,1161126,1.161126
8192,64,100000,2,100,1161987,1.161987
2048,4,100000,1,30,1162318,1.162318
2048,4,100000,1,60,1164622,1.164622
8192,64,100000,2,60,1165664,1.165664
1024,4,100000,1,60,1167428,1.167428
8192,32,100000,2,10,1167848,1.167848
1024,4,100000,1,10,1168139,1.168139
4096,64,100000,2,50,1170413,1.170413
1024,64,100000,2,0,1171735,1.171735
2048,32,100000,1,90,1172958,1.172958
4096,64,100000,2,90,1173569,1.173569
8192,4,100000,1,60,1178297,1.178297
4096,32,100000,2,20,1178778,1.178778
1024,8,100000,1,80,1178879,1.178879
2048,4,100000,2,30,1178879,1.178879
8192,4,100000,2,10,1180211,1.180211
1024,32,100000,1,100,1181984,1.181984
4096,64,100000,2,10,1182536,1.182536
8192,8,100000,2,100,1182645,1.182645
2048,4,100000,2,10,1182696,1.182696
2048,4,100000,2,80,1183136,1.183136
8192,32,100000,2,30,1186282,1.186282
2048,16,100000,2,40,1186633,1.186633
2048,64,100000,2,60,1187484,1.187484
1024,32,100000,2,20,1188095,1.188095
2048,2,100000,2,70,1188316,1.188316
4096,64,100000,2,30,1189458,1.189458
8192,32,100000,2,70,1193105,1.193105
2048,64,100000,2,100,1193516,1.193516
1024,16,100000,2,30,1193546,1.193546
4096,16,100000,2,40,1193897,1.193897
1024,8,100000,2,0,1195279,1.195279
2048,4,100000,2,40,1195620,1.19562
8192,2,100000,2,60,1196011,1.196011
8192,32,100000,2,100,1196331,1.196331
1024,32,100000,2,60,1199266,1.199266
1024,16,100000,1,40,1200568,1.200568
2048,16,100000,1,90,1202371,1.202371
8192,2,100000,2,70,1202853,1.202853
1024,16,100000,1,30,1203184,1.203184
4096,32,100000,2,10,1204506,1.204506
1024,64,100000,2,70,1204616,1.204616
2048,32,100000,2,0,1204857,1.204857
2048,4,100000,2,70,1204897,1.204897
4096,32,100000,1,60,1205738,1.205738
4096,2,100000,1,10,1206340,1.20634
1024,8,100000,2,60,1206580,1.20658
2048,64,100000,2,40,1208092,1.208092
2048,64,100000,2,90,1210367,1.210367
1024,64,100000,1,80,1211169,1.211169
1024,16,100000,2,20,1211720,1.21172
4096,8,100000,2,30,1212110,1.21211
2048,32,100000,2,10,1212551,1.212551
8192,4,100000,2,50,1214164,1.214164
2048,8,100000,2,70,1214665,1.214665
4096,32,100000,2,0,1215075,1.215075
1024,32,100000,2,50,1215887,1.215887
4096,16,100000,2,90,1216017,1.216017
4096,32,100000,2,50,1216528,1.216528
2048,2,100000,2,100,1217560,1.21756
1024,2,100000,2,80,1219113,1.219113
8192,8,100000,2,70,1220105,1.220105
8192,8,100000,2,40,1220246,1.220246
8192,4,100000,2,70,1220917,1.220917
8192,16,100000,2,20,1222379,1.222379
4096,16,100000,2,80,1224513,1.224513
1024,2,100000,2,70,1225525,1.225525
2048,64,100000,2,80,1225875,1.225875
8192,8,100000,2,0,1226417,1.226417
1024,2,100000,2,30,1226807,1.226807
1024,4,100000,2,100,1227529,1.227529
8192,2,100000,2,20,1229593,1.229593
1024,4,100000,2,40,1229672,1.229672
4096,16,100000,2,30,1229763,1.229763
8192,8,100000,1,10,1230895,1.230895
1024,16,100000,1,50,1231045,1.231045
2048,8,100000,2,60,1232207,1.232207
8192,64,100000,2,80,1234481,1.234481
2048,32,100000,2,50,1234532,1.234532
8192,16,100000,2,90,1234532,1.234532
1024,8,100000,2,90,1234953,1.234953
2048,16,100000,2,0,1235684,1.235684
2048,32,100000,2,60,1236064,1.236064
1024,2,100000,2,100,1236094,1.236094
4096,16,100000,2,70,1236264,1.236264
1024,16,100000,2,10,1236265,1.236265
2048,16,100000,2,10,1236606,1.236606
2048,32,100000,2,100,1238739,1.238739
4096,8,100000,2,100,1239260,1.23926
4096,4,100000,2,80,1239291,1.239291
4096,16,100000,2,10,1239380,1.23938
8192,4,100000,2,40,1239871,1.239871
8192,4,100000,2,90,1240162,1.240162
8192,32,100000,1,70,1240362,1.240362
4096,2,100000,2,40,1241535,1.241535
1024,32,100000,2,80,1241985,1.241985
8192,4,100000,2,30,1242126,1.242126
2048,4,100000,2,50,1242356,1.242356
2048,32,100000,2,90,1242737,1.242737
4096,4,100000,1,80,1243108,1.243108
4096,16,100000,2,60,1244500,1.2445
8192,4,100000,2,100,1246183,1.246183
4096,16,100000,2,50,1246344,1.246344
2048,2,100000,2,0,1246363,1.246363
1024,32,100000,2,70,1246594,1.246594
2048,2,100000,2,80,1246865,1.246865
4096,4,100000,2,20,1248097,1.248097
4096,2,100000,2,70,1249289,1.249289
2048,2,100000,2,40,1250250,1.25025
4096,16,100000,2,20,1250361,1.250361
8192,16,100000,2,100,1251262,1.251262
4096,8,100000,2,10,1252485,1.252485
4096,8,100000,2,80,1253056,1.253056
8192,32,100000,2,90,1253216,1.253216
2048,2,100000,2,10,1253917,1.253917
1024,8,100000,2,100,1254618,1.254618
4096,2,100000,2,20,1254669,1.254669
8192,2,100000,2,10,1254989,1.254989
2048,16,100000,2,30,1255019,1.255019
4096,64,100000,2,80,1255109,1.255109
1024,8,100000,2,80,1255601,1.255601
1024,2,100000,2,90,1255791,1.255791
2048,8,100000,2,90,1256212,1.256212
4096,16,100000,2,100,1257174,1.257174
8192,32,100000,2,50,1257594,1.257594
1024,64,100000,2,90,1258876,1.258876
2048,32,100000,2,80,1261201,1.261201
4096,2,100000,2,100,1261211,1.261211
1024,8,100000,2,40,1262062,1.262062
4096,16,100000,2,0,1263725,1.263725
4096,4,100000,2,40,1265068,1.265068
2048,16,100000,2,60,1265249,1.265249
8192,32,100000,2,60,1265519,1.265519
8192,2,100000,2,90,1266470,1.26647
2048,2,100000,2,90,1266501,1.266501
1024,16,100000,2,40,1266601,1.266601
1024,4,100000,2,70,1266821,1.266821
1024,16,100000,2,100,1267463,1.267463
1024,8,100000,2,70,1267602,1.267602
8192,2,100000,2,40,1269346,1.269346
1024,2,100000,2,20,1269386,1.269386
1024,4,100000,2,80,1269556,1.269556
4096,32,100000,2,60,1269797,1.269797
1024,4,100000,2,30,1270027,1.270027
1024,2,100000,2,0,1270578,1.270578
4096,2,100000,2,80,1271500,1.2715
2048,32,100000,2,30,1272161,1.272161
2048,8,100000,2,30,1272703,1.272703
1024,32,100000,2,90,1273203,1.273203
1024,8,100000,2,30,1274415,1.274415
8192,16,100000,2,60,1276068,1.276068
2048,4,100000,2,60,1276078,1.276078
8192,32,100000,2,40,1276179,1.276179
2048,32,100000,2,20,1276308,1.276308
1024,4,100000,2,10,1278462,1.278462
2048,4,100000,2,20,1279184,1.279184
2048,16,100000,2,80,1281398,1.281398
8192,16,100000,2,0,1281478,1.281478
4096,4,100000,2,100,1282621,1.282621
1024,2,100000,2,40,1283051,1.283051
8192,8,100000,2,90,1283953,1.283953
1024,4,100000,2,50,1284334,1.284334
8192,2,100000,2,50,1284493,1.284493
1024,16,100000,2,0,1284704,1.284704
4096,8,100000,2,20,1285075,1.285075
8192,16,100000,2,30,1285075,1.285075
1024,2,100000,2,50,1285415,1.285415
1024,16,100000,2,80,1285876,1.285876
4096,32,100000,2,100,1285996,1.285996
4096,32,100000,2,80,1286007,1.286007
4096,8,100000,2,40,1286217,1.286217
1024,4,100000,2,20,1286348,1.286348
8192,8,100000,2,20,1286378,1.286378
2048,4,100000,2,100,1286447,1.286447
4096,8,100000,2,90,1286959,1.286959
2048,8,100000,2,10,1287108,1.287108
4096,2,100000,2,0,1287340,1.28734
1024,16,100000,2,90,1287830,1.28783
2048,8,100000,2,100,1287961,1.287961
8192,8,100000,2,30,1288752,1.288752
8192,2,100000,2,30,1288952,1.288952
8192,8,100000,2,10,1289473,1.289473
8192,4,100000,2,60,1289493,1.289493
4096,8,100000,2,50,1290034,1.290034
1024,16,100000,2,60,1292709,1.292709
1024,16,100000,2,70,1294622,1.294622
2048,32,100000,2,40,1294904,1.294904
1024,32,100000,2,40,1297248,1.297248
8192,16,100000,2,70,1298169,1.298169
1024,2,100000,2,60,1298620,1.29862
4096,2,100000,2,10,1301044,1.301044
8192,64,100000,2,90,1302006,1.302006
4096,32,100000,2,30,1302728,1.302728
8192,16,100000,2,80,1303118,1.303118
2048,16,100000,2,70,1304090,1.30409
1024,4,100000,2,0,1304641,1.304641
4096,4,100000,2,50,1307235,1.307235
2048,2,100000,2,20,1308328,1.308328
2048,2,100000,2,60,1308569,1.308569
4096,2,100000,2,60,1308578,1.308578
8192,8,100000,2,50,1308579,1.308579
4096,8,100000,2,0,1309249,1.309249
8192,2,100000,2,80,1310022,1.310022
1024,16,100000,2,50,1317225,1.317225
2048,8,100000,2,40,1317786,1.317786
8192,2,100000,2,0,1318576,1.318576
1024,8,100000,2,50,1318957,1.318957
8192,32,100000,2,80,1319048,1.319048
8192,8,100000,2,80,1320140,1.32014
8192,2,100000,2,100,1321933,1.321933
4096,4,100000,2,0,1322144,1.322144
2048,4,100000,2,0,1322905,1.322905
2048,16,100000,2,90,1324889,1.324889
8192,16,100000,2,10,1324969,1.324969
2048,64,100000,2,30,1326461,1.326461
8192,8,100000,2,60,1330518,1.330518
2048,16,100000,2,20,1330930,1.33093
8192,64,100000,2,70,1331370,1.33137
8192,16,100000,2,40,1331591,1.331591
8192,4,100000,2,20,1338895,1.338895
8192,16,100000,2,50,1340889,1.340889
4096,32,100000,2,40,1341159,1.341159
1024,8,100000,2,10,1341539,1.341539
2048,8,100000,2,0,1342502,1.342502
4096,2,100000,2,90,1343022,1.343022
2048,8,100000,2,80,1343883,1.343883
8192,32,100000,2,20,1344334,1.344334
1024,32,100000,2,0,1344875,1.344875
1024,4,100000,2,90,1348102,1.348102
2048,2,100000,2,30,1348402,1.348402
1024,32,100000,2,10,1351698,1.351698
4096,2,100000,2,50,1351908,1.351908
4096,8,100000,2,60,1352339,1.352339
4096,4,100000,2,60,1363480,1.36348
2048,32,100000,1,80,1363860,1.36386
8192,32,100000,2,0,1365353,1.365353
2048,4,100000,2,90,1368379,1.368379
2048,16,100000,2,100,1368399,1.368399
8192,4,100000,2,0,1369631,1.369631
4096,4,100000,2,90,1371214,1.371214
2048,8,100000,2,20,1371545,1.371545
4096,4,100000,2,10,1376854,1.376854
1024,8,100000,2,20,1377546,1.377546
2048,32,100000,2,70,1380010,1.38001
1024,4,100000,2,60,1382195,1.382195
1024,64,100000,2,30,1388817,1.388817
2048,64,100000,4,100,1390810,1.39081
4096,32,100000,1,100,1393926,1.393926
2048,8,100000,2,50,1397543,1.397543
1024,64,100000,4,80,1403103,1.403103
1024,64,100000,4,100,1415957,1.415957
2048,2,100000,2,50,1416769,1.416769
8192,32,100000,4,90,1421507,1.421507
2048,64,100000,4,50,1424713,1.424713
8192,64,100000,4,20,1429892,1.429892
4096,2,100000,4,90,1432387,1.432387
2048,64,100000,4,80,1434311,1.434311
4096,64,100000,4,10,1438819,1.438819
8192,16,100000,4,90,1446494,1.446494
1024,2,100000,2,10,1449429,1.449429
4096,64,100000,4,70,1454869,1.454869
2048,32,100000,4,20,1455560,1.45556
2048,64,100000,4,40,1456622,1.456622
4096,64,100000,4,20,1457063,1.457063
2048,64,100000,4,70,1460830,1.46083
8192,64,100000,4,0,1461030,1.46103
8192,16,100000,4,0,1463534,1.463534
8192,32,100000,4,50,1467352,1.467352
8192,64,100000,4,50,1471330,1.47133
1024,64,100000,4,70,1472792,1.472792
4096,8,100000,2,70,1474024,1.474024
1024,64,100000,4,10,1474345,1.474345
1024,32,100000,2,100,1477992,1.477992
4096,16,100000,4,30,1480176,1.480176
4096,8,100000,4,70,1480667,1.480667
4096,32,100000,4,80,1481498,1.481498
1024,8,100000,4,0,1481568,1.481568
4096,64,100000,4,80,1482490,1.48249
8192,4,100000,4,10,1482931,1.482931
4096,8,100000,4,50,1489974,1.489974
1024,2,100000,4,100,1490644,1.490644
1024,64,100000,4,30,1494192,1.494192
8192,4,100000,4,100,1494432,1.494432
8192,4,100000,4,50,1496656,1.496656
8192,4,100000,4,20,1498489,1.498489
2048,64,100000,4,10,1499131,1.499131
4096,2,100000,4,0,1500373,1.500373
2048,4,100000,4,80,1501806,1.501806
2048,32,100000,4,40,1503298,1.503298
8192,64,100000,4,80,1503589,1.503589
2048,8,100000,4,80,1504761,1.504761
2048,2,100000,4,80,1505112,1.505112
1024,32,100000,4,40,1507906,1.507906
1024,64,100000,4,60,1510752,1.510752
8192,4,100000,4,30,1511633,1.511633
4096,64,100000,4,40,1512185,1.512185
8192,32,100000,4,100,1513026,1.513026
1024,8,100000,4,80,1513167,1.513167
1024,16,100000,4,60,1513668,1.513668
2048,64,100000,4,90,1514719,1.514719
2048,2,100000,4,70,1516463,1.516463
1024,32,100000,4,0,1516733,1.516733
2048,16,100000,2,50,1517043,1.517043
4096,16,100000,4,70,1517134,1.517134
1024,2,100000,4,60,1517475,1.517475
1024,64,100000,4,90,1517615,1.517615
2048,16,100000,4,80,1517916,1.517916
1024,32,100000,4,80,1518015,1.518015
1024,64,100000,4,20,1521532,1.521532
4096,32,100000,4,20,1521672,1.521672
2048,4,100000,4,50,1522003,1.522003
4096,16,100000,4,20,1522484,1.522484
8192,64,100000,4,40,1523135,1.523135
4096,4,100000,4,90,1523706,1.523706
8192,8,100000,4,60,1525369,1.525369
2048,32,100000,4,70,1525439,1.525439
1024,4,100000,4,100,1526020,1.52602
4096,16,100000,4,40,1526121,1.526121
1024,64,100000,4,40,1526842,1.526842
1024,16,100000,4,70,1531260,1.53126
2048,2,100000,4,10,1532111,1.532111
2048,8,100000,4,60,1533384,1.533384
8192,8,100000,4,80,1534225,1.534225
4096,32,100000,4,10,1535247,1.535247
4096,8,100000,4,10,1535288,1.535288
4096,32,100000,4,90,1535608,1.535608
8192,64,100000,4,60,1535959,1.535959
4096,4,100000,4,0,1536219,1.536219
1024,4,100000,4,70,1537111,1.537111
8192,8,100000,4,100,1537712,1.537712
8192,32,100000,4,20,1538493,1.538493
8192,32,100000,4,10,1538794,1.538794
1024,16,100000,4,20,1539435,1.539435
1024,16,100000,4,10,1539495,1.539495
1024,32,100000,4,50,1539565,1.539565
8192,16,100000,4,10,1540297,1.540297
4096,4,100000,4,30,1540928,1.540928
4096,4,100000,4,60,1541829,1.541829
8192,16,100000,4,30,1542230,1.54223
1024,8,100000,4,100,1542701,1.542701
1024,8,100000,4,70,1543343,1.543343
4096,64,100000,4,50,1543473,1.543473
4096,4,100000,2,70,1544334,1.544334
8192,32,100000,4,30,1545086,1.545086
1024,4,100000,4,30,1545216,1.545216
1024,4,100000,4,90,1545847,1.545847
2048,32,100000,4,60,1547571,1.547571
2048,16,100000,4,10,1547670,1.54767
8192,64,100000,4,100,1548471,1.548471
8192,64,100000,4,90,1548722,1.548722
1024,8,100000,4,40,1549193,1.549193
8192,2,100000,4,40,1550926,1.550926
2048,8,100000,4,0,1552228,1.552228
2048,16,100000,4,90,1553081,1.553081
1024,4,100000,4,20,1556336,1.556336
8192,32,100000,4,40,1557228,1.557228
2048,64,100000,4,20,1557758,1.557758
2048,32,100000,4,0,1557820,1.55782
4096,32,100000,4,70,1558741,1.558741
8192,2,100000,4,60,1559172,1.559172
4096,32,100000,4,30,1559642,1.559642
2048,4,100000,4,10,1560825,1.560825
2048,32,100000,4,100,1563499,1.563499
2048,8,100000,4,90,1563500,1.5635
2048,4,100000,4,60,1565012,1.565012
4096,4,100000,4,10,1565092,1.565092
4096,32,100000,4,50,1566425,1.566425
2048,64,100000,4,60,1569240,1.56924
2048,64,100000,4,0,1570533,1.570533
4096,8,100000,4,20,1572877,1.572877
4096,64,100000,4,90,1573107,1.573107
2048,2,100000,4,40,1573539,1.573539
8192,4,100000,4,0,1574601,1.574601
2048,16,100000,4,100,1574891,1.574891
1024,16,100000,4,100,1577455,1.577455
1024,16,100000,4,0,1577566,1.577566
1024,8,100000,4,20,1578938,1.578938
1024,16,100000,4,40,1580501,1.580501
2048,32,100000,4,10,1581143,1.581143
1024,32,100000,4,10,1582464,1.582464
8192,16,100000,4,50,1585260,1.58526
2048,16,100000,4,30,1585530,1.58553
2048,4,100000,4,0,1587463,1.587463
2048,16,100000,4,50,1589408,1.589408
1024,16,100000,4,30,1593094,1.593094
2048,8,100000,4,50,1594397,1.594397
4096,8,100000,4,30,1594517,1.594517
1024,8,100000,4,30,1596019,1.596019
4096,8,100000,4,0,1597432,1.597432
1024,8,100000,4,10,1597933,1.597933
1024,2,100000,4,50,1600858,1.600858
1024,2,100000,4,40,1601320,1.60132
