1024,2,60,1,0.0,856392
1024,2,60,1,10.0,862324
1024,2,60,1,20.0,901497
1024,2,60,1,30.0,876981
1024,2,60,1,40.0,850882
1024,2,60,1,50.0,839401
1024,2,60,1,60.0,867864
1024,2,60,1,70.0,848248
1024,2,60,1,80.0,861192
1024,2,60,1,90.0,849821
1024,2,60,1,100.0,828371
1024,2,60,2,0.0,1047966
1024,2,60,2,10.0,1012421
1024,2,60,2,20.0,969852
1024,2,60,2,30.0,1051483
1024,2,60,2,40.0,996081
1024,2,60,2,50.0,1008344
1024,2,60,2,60.0,999076
1024,2,60,2,70.0,987144
1024,2,60,2,80.0,1029593
1024,2,60,2,90.0,1020496
1024,2,60,2,100.0,1062844
1024,2,60,4,0.0,1478553
1024,2,60,4,10.0,1279866
1024,2,60,4,20.0,1439761
1024,2,60,4,30.0,1327573
1024,2,60,4,40.0,1312706
1024,2,60,4,50.0,1286968
1024,2,60,4,60.0,1373608
1024,2,60,4,70.0,1326281
1024,2,60,4,80.0,1316793
1024,2,60,4,90.0,1281148
1024,2,60,4,100.0,1285847
1024,2,60,8,0.0,1779048
1024,2,60,8,10.0,1910320
1024,2,60,8,20.0,1755744
1024,2,60,8,30.0,1865748
1024,2,60,8,40.0,1825724
1024,2,60,8,50.0,1824361
1024,2,60,8,60.0,1867902
1024,2,60,8,70.0,1864867
1024,2,60,8,80.0,1883882
1024,2,60,8,90.0,1845080
1024,2,60,8,100.0,1867501
1024,2,60,16,0.0,2652903
1024,2,60,16,10.0,2742488
1024,2,60,16,20.0,2578555
1024,2,60,16,30.0,2626404
1024,2,60,16,40.0,2696122
1024,2,60,16,50.0,2749250
1024,2,60,16,60.0,2516361
1024,2,60,16,70.0,2731538
1024,2,60,16,80.0,2532300
1024,2,60,16,90.0,2692406
1024,2,60,16,100.0,2482138
1024,2,60,32,0.0,4089438
1024,2,60,32,10.0,3915025
1024,2,60,32,20.0,4076474
1024,2,60,32,30.0,4184183
1024,2,60,32,40.0,4506118
1024,2,60,32,50.0,4362182
1024,2,60,32,60.0,4169355
1024,2,60,32,70.0,4323019
1024,2,60,32,80.0,4584052
1024,2,60,32,90.0,4253220
1024,2,60,32,100.0,4905025
1024,2,60,64,0.0,9186368
1024,2,60,64,10.0,9239135
1024,2,60,64,20.0,9195825
1024,2,60,64,30.0,9254794
1024,2,60,64,40.0,9026743
1024,2,60,64,50.0,9163305
1024,2,60,64,60.0,9102613
1024,2,60,64,70.0,9030319
1024,2,60,64,80.0,9148608
1024,2,60,64,90.0,8978052
1024,2,60,64,100.0,8952585
1024,4,60,1,0.0,891958
1024,4,60,1,10.0,853478
1024,4,60,1,20.0,872232
1024,4,60,1,30.0,868475
1024,4,60,1,40.0,863265
1024,4,60,1,50.0,862114
1024,4,60,1,60.0,821198
1024,4,60,1,70.0,850452
1024,4,60,1,80.0,838439
1024,4,60,1,90.0,835033
1024,4,60,1,100.0,842537
1024,4,60,2,0.0,1126342
1024,4,60,2,10.0,1020355
1024,4,60,2,20.0,997944
1024,4,60,2,30.0,990240
1024,4,60,2,40.0,1017590
1024,4,60,2,50.0,1036706
1024,4,60,2,60.0,1063636
1024,4,60,2,70.0,1127043
1024,4,60,2,80.0,996723
1024,4,60,2,90.0,1042326
