TamanhoMem,minBloco, requisicoes,threads,cleaningPercent ,execucao ,segundos
8192,4,10,1,70,831677,0.831677
8192,4,10,1,40,832068,0.832068
2048,8,10,1,90,832148,0.832148
2048,2,10,1,80,832248,0.832248
8192,64,10,1,100,832378,0.832378
2048,64,10,1,100,832489,0.832489
1024,2,10,1,80,832589,0.832589
1024,64,10,1,100,832789,0.832789
8192,32,10,1,40,832979,0.832979
1024,16,10,1,70,833010,0.83301
1024,8,10,1,80,833110,0.83311
4096,32,10,1,20,833129,0.833129
4096,32,10,1,70,833240,0.83324
8192,4,10,1,100,833280,0.83328
8192,8,10,1,30,833450,0.83345
1024,16,10,1,90,833621,0.833621
2048,16,10,1,0,834162,0.834162
4096,8,10,1,20,834402,0.834402
8192,32,10,1,90,834402,0.834402
8192,16,10,1,20,834863,0.834863
1024,64,10,1,60,835033,0.835033
2048,32,10,1,60,835124,0.835124
8192,64,10,1,20,835134,0.835134
4096,2,10,1,40,835184,0.835184
8192,16,10,1,80,835214,0.835214
4096,4,10,1,40,835544,0.835544
8192,32,10,1,30,835615,0.835615
2048,32,10,1,50,835635,0.835635
4096,4,10,1,70,835734,0.835734
4096,4,10,1,80,836016,0.836016
4096,16,10,1,90,836045,0.836045
8192,2,10,1,60,836266,0.836266
2048,32,10,1,90,836556,0.836556
1024,16,10,1,20,836867,0.836867
2048,2,10,1,10,837097,0.837097
8192,8,10,1,90,837228,0.837228
4096,2,10,1,60,837859,0.837859
2048,8,10,1,50,837889,0.837889
8192,64,10,1,60,837989,0.837989
4096,8,10,1,80,838290,0.83829
2048,32,10,1,0,838489,0.838489
2048,4,10,1,80,838750,0.83875
1024,2,10,1,30,838790,0.83879
4096,32,10,1,40,839211,0.839211
4096,8,10,1,100,839221,0.839221
4096,16,10,1,10,839302,0.839302
1024,4,10,1,10,839311,0.839311
4096,2,10,1,10,839411,0.839411
4096,16,10,1,20,839532,0.839532
4096,32,10,1,60,839972,0.839972
1024,8,10,1,10,840172,0.840172
1024,2,10,1,70,840233,0.840233
4096,8,10,1,0,840423,0.840423
4096,64,10,1,20,840573,0.840573
4096,8,10,1,60,840884,0.840884
2048,4,10,1,50,840904,0.840904
2048,16,10,1,10,841214,0.841214
2048,4,10,1,40,841836,0.841836
2048,16,10,1,70,841936,0.841936
2048,32,10,1,70,841936,0.841936
2048,64,10,1,40,841996,0.841996
2048,8,10,1,40,842137,0.842137
4096,2,10,1,30,842577,0.842577
4096,64,10,1,70,842827,0.842827
8192,8,10,1,70,842827,0.842827
2048,2,10,1,90,843108,0.843108
2048,4,10,1,70,843138,0.843138
1024,32,10,1,60,843168,0.843168
1024,8,10,1,30,843208,0.843208
4096,2,10,1,70,843388,0.843388
2048,4,10,1,10,843429,0.843429
4096,64,10,1,60,843569,0.843569
2048,32,10,1,40,843719,0.843719
8192,4,10,1,10,843879,0.843879
1024,64,10,1,50,844520,0.84452
1024,4,10,1,90,844601,0.844601
2048,8,10,1,30,845032,0.845032
1024,2,10,1,100,845192,0.845192
8192,32,10,1,80,845222,0.845222
1024,16,10,1,40,845272,0.845272
1024,16,10,1,0,845362,0.845362
8192,64,10,1,90,845372,0.845372
2048,32,10,1,20,845533,0.845533
4096,4,10,1,90,845562,0.845562
2048,8,10,1,70,845673,0.845673
4096,4,10,1,50,845733,0.845733
8192,4,10,1,60,845983,0.845983
2048,64,10,1,30,846004,0.846004
1024,4,10,1,30,846013,0.846013
1024,64,10,1,90,846134,0.846134
2048,8,10,1,80,846234,0.846234
4096,4,10,1,10,846534,0.846534
8192,2,10,1,100,846544,0.846544
8192,2,10,1,10,846554,0.846554
2048,2,10,1,40,846605,0.846605
8192,32,10,1,20,846615,0.846615
4096,4,10,1,0,846785,0.846785
1024,32,10,1,30,847266,0.847266
4096,2,10,1,0,847787,0.847787
2048,4,10,1,20,848118,0.848118
4096,32,10,1,50,848298,0.848298
2048,2,10,1,60,848328,0.848328
4096,2,10,1,100,848428,0.848428
4096,16,10,1,50,848849,0.848849
8192,8,10,1,0,849139,0.849139
1024,2,10,1,60,849540,0.84954
8192,16,10,1,10,849690,0.84969
1024,32,10,1,0,849791,0.849791
8192,2,10,1,70,849890,0.84989
8192,16,10,1,50,849991,0.849991
1024,4,10,1,40,850091,0.850091
4096,16,10,1,70,850171,0.850171
2048,4,10,1,90,850261,0.850261
4096,4,10,1,20,850481,0.850481
4096,16,10,1,80,850792,0.850792
8192,16,10,1,40,850803,0.850803
1024,4,10,1,0,851183,0.851183
8192,4,10,1,30,851404,0.851404
4096,32,10,1,100,851744,0.851744
8192,32,10,1,100,851744,0.851744
2048,8,10,1,60,852104,0.852104
1024,32,10,1,50,852475,0.852475
4096,8,10,1,90,852525,0.852525
4096,8,10,1,70,852615,0.852615
8192,16,10,1,70,852796,0.852796
1024,16,10,1,60,852986,0.852986
2048,2,10,1,100,853177,0.853177
4096,64,10,1,10,853347,0.853347
8192,32,10,1,70,853377,0.853377
1024,64,10,1,20,853387,0.853387
1024,8,10,1,70,853507,0.853507
2048,2,10,1,0,853597,0.853597
1024,32,10,1,100,853637,0.853637
1024,2,10,1,0,853668,0.853668
4096,32,10,1,30,853728,0.853728
1024,8,10,1,20,854189,0.854189
1024,4,10,1,60,854609,0.854609
8192,2,10,1,80,854680,0.85468
4096,8,10,1,30,854830,0.85483
8192,32,10,1,0,855070,0.85507
2048,4,10,1,100,855151,0.855151
2048,4,10,1,0,855160,0.85516
2048,2,10,1,20,855221,0.855221
1024,32,10,1,90,855501,0.855501
8192,32,10,1,10,855942,0.855942
8192,16,10,1,30,856012,0.856012
1024,64,10,1,0,856252,0.856252
1024,32,10,1,10,856503,0.856503
1024,2,10,1,90,856593,0.856593
2048,32,10,1,80,856714,0.856714
2048,8,10,1,100,856793,0.856793
1024,16,10,1,100,856984,0.856984
2048,16,10,1,80,857054,0.857054
1024,2,10,1,40,857235,0.857235
2048,16,10,1,50,857706,0.857706
2048,64,10,1,70,857875,0.857875
1024,8,10,1,60,858176,0.858176
2048,64,10,1,20,858457,0.858457
2048,16,10,1,30,858617,0.858617
2048,16,10,1,90,858817,0.858817
8192,64,10,1,0,859398,0.859398
8192,2,10,1,20,859779,0.859779
8192,64,10,1,40,859809,0.859809
8192,64,10,1,70,859939,0.859939
8192,64,10,1,80,859979,0.859979
8192,32,10,1,60,860159,0.860159
2048,8,10,1,20,860991,0.860991
8192,4,10,1,50,861411,0.861411
8192,8,10,1,60,861682,0.861682
4096,8,10,1,40,862003,0.862003
2048,2,10,1,50,863395,0.863395
1024,32,10,1,20,866120,0.86612
1024,32,10,1,70,866231,0.866231
4096,2,10,1,20,866612,0.866612
4096,64,10,1,40,866782,0.866782
8192,2,10,1,40,867263,0.867263
4096,64,10,1,50,867734,0.867734
1024,8,10,1,0,869066,0.869066
8192,2,10,1,0,869808,0.869808
2048,16,10,1,20,870178,0.870178
4096,2,10,1,90,871611,0.871611
4096,16,10,1,0,871651,0.871651
4096,64,10,1,0,871781,0.871781
4096,4,10,1,30,872142,0.872142
8192,32,10,1,50,873274,0.873274
2048,4,10,1,30,873875,0.873875
4096,8,10,1,50,873895,0.873895
8192,16,10,1,100,875788,0.875788
1024,4,10,1,70,877281,0.877281
2048,8,10,1,0,878844,0.878844
8192,16,10,1,0,881018,0.881018
1024,16,10,1,50,881178,0.881178
4096,16,10,1,100,881629,0.881629
1024,64,10,1,70,882260,0.88226
8192,8,10,1,100,883132,0.883132
4096,32,10,1,10,884675,0.884675
4096,32,10,1,90,884946,0.884946
1024,8,10,1,50,885116,0.885116
8192,4,10,1,0,885456,0.885456
1024,64,10,1,80,885496,0.885496
1024,32,10,1,80,885827,0.885827
2048,16,10,1,100,888633,0.888633
1024,16,10,1,30,889203,0.889203
4096,16,10,1,30,890395,0.890395
8192,8,10,1,80,893030,0.89303
2048,8,10,1,10,898371,0.898371
2048,64,10,1,0,903279,0.903279
8192,4,10,1,80,911745,0.911745
1024,32,10,1,40,913739,0.913739
8192,2,10,1,90,929628,0.929628
8192,4,10,1,20,940408,0.940408
2048,64,10,1,90,954524,0.954524
8192,32,10,2,10,955807,0.955807
4096,2,10,2,90,957009,0.957009
8192,4,10,1,90,960795,0.960795
1024,4,10,2,50,962158,0.962158
1024,64,10,2,80,966045,0.966045
2048,2,10,2,10,967078,0.967078
1024,8,10,2,10,967718,0.967718
2048,16,10,2,70,968379,0.968379
2048,16,10,2,10,969703,0.969703
8192,64,10,2,70,970304,0.970304
2048,4,10,2,90,970864,0.970864
8192,2,10,2,10,971445,0.971445
2048,32,10,2,70,971716,0.971716
4096,16,10,2,30,972006,0.972006
2048,64,10,2,30,972196,0.972196
8192,4,10,2,100,972948,0.972948
4096,64,10,2,70,974401,0.974401
2048,8,10,2,30,975353,0.975353
2048,32,10,2,100,975353,0.975353
8192,2,10,2,70,975422,0.975422
4096,2,10,2,80,975943,0.975943
2048,64,10,2,10,976715,0.976715
1024,32,10,2,60,976826,0.976826
4096,4,10,2,40,977066,0.977066
4096,2,10,2,40,977216,0.977216
1024,16,10,2,0,977376,0.977376
4096,4,10,2,20,977707,0.977707
1024,16,10,2,10,977997,0.977997
1024,32,10,2,70,978048,0.978048
8192,4,10,2,30,978208,0.978208
1024,8,10,2,70,978328,0.978328
8192,2,10,2,60,978338,0.978338
4096,32,10,2,100,978518,0.978518
8192,8,10,2,60,978589,0.978589
2048,8,10,2,60,979791,0.979791
2048,8,10,2,40,979840,0.97984
1024,8,10,2,100,979901,0.979901
4096,16,10,2,40,979911,0.979911
1024,8,10,2,90,980181,0.980181
2048,16,10,2,60,980362,0.980362
1024,2,10,2,50,980502,0.980502
4096,2,10,2,100,980762,0.980762
8192,2,10,2,80,981634,0.981634
2048,32,10,2,90,981735,0.981735
4096,32,10,2,90,981915,0.981915
1024,4,10,2,100,982075,0.982075
1024,32,10,2,20,982255,0.982255
8192,32,10,2,30,982496,0.982496
1024,16,10,2,100,982696,0.982696
4096,64,10,2,100,982937,0.982937
1024,2,10,2,90,983488,0.983488
4096,32,10,2,50,983548,0.983548
2048,4,10,2,30,984189,0.984189
2048,4,10,2,0,984289,0.984289
4096,16,10,2,100,984550,0.98455
1024,2,10,2,40,984890,0.98489
1024,2,10,2,10,985020,0.98502
4096,4,10,2,50,985462,0.985462
1024,16,10,2,30,985772,0.985772
1024,32,10,2,100,985802,0.985802
4096,32,10,2,10,985882,0.985882
2048,8,10,2,100,985942,0.985942
4096,2,10,2,70,986363,0.986363
2048,8,10,2,0,986383,0.986383
2048,32,10,2,30,987085,0.987085
8192,8,10,2,50,987154,0.987154
2048,16,10,2,40,987375,0.987375
4096,16,10,2,10,987495,0.987495
1024,8,10,2,30,987675,0.987675
4096,2,10,2,30,987746,0.987746
8192,16,10,2,80,987786,0.987786
4096,64,10,2,10,987886,0.987886
2048,32,10,2,60,987936,0.987936
1024,2,10,2,80,988126,0.988126
2048,8,10,2,20,988567,0.988567
2048,16,10,2,90,988567,0.988567
2048,4,10,2,50,988687,0.988687
1024,16,10,2,40,989198,0.989198
1024,64,10,2,40,989278,0.989278
8192,2,10,2,90,989499,0.989499
8192,32,10,2,90,989829,0.989829
4096,32,10,2,0,989899,0.989899
2048,2,10,2,0,990320,0.99032
4096,4,10,2,70,990961,0.990961
8192,16,10,2,40,991412,0.991412
1024,32,10,2,40,991553,0.991553
8192,64,10,2,20,991703,0.991703
4096,32,10,2,70,992163,0.992163
8192,16,10,2,10,992375,0.992375
1024,4,10,2,60,992645,0.992645
4096,2,10,2,50,992905,0.992905
8192,2,10,2,30,992945,0.992945
8192,4,10,2,60,993075,0.993075
4096,64,10,2,90,993276,0.993276
1024,32,10,2,80,993456,0.993456
1024,8,10,2,20,993706,0.993706
1024,16,10,2,90,993846,0.993846
2048,2,10,2,70,993937,0.993937
2048,2,10,2,80,994828,0.994828
8192,4,10,2,0,994999,0.994999
2048,32,10,2,10,995199,0.995199
2048,64,10,2,20,995330,0.99533
2048,16,10,2,0,995360,0.99536
2048,64,10,2,90,995991,0.995991
2048,2,10,2,100,996010,0.99601
4096,16,10,2,0,996381,0.996381
8192,4,10,2,70,996562,0.996562
4096,2,10,2,0,996842,0.996842
1024,4,10,2,20,997734,0.997734
8192,64,10,2,30,997744,0.997744
8192,4,10,2,20,997834,0.997834
2048,64,10,2,50,998045,0.998045
8192,32,10,2,0,998094,0.998094
1024,4,10,2,10,998115,0.998115
2048,4,10,2,100,998115,0.998115
4096,32,10,2,60,998284,0.998284
1024,8,10,2,50,998315,0.998315
4096,32,10,2,40,998616,0.998616
1024,2,10,2,100,998636,0.998636
1024,64,10,2,60,999067,0.999067
8192,16,10,2,60,999337,0.999337
4096,16,10,2,50,999427,0.999427
2048,16,10,2,50,999567,0.999567
2048,16,10,2,100,1000459,1.000459
2048,64,10,2,80,1000819,1.000819
4096,16,10,2,90,1001181,1.001181
1024,32,10,2,0,1001671,1.001671
2048,8,10,2,70,1001792,1.001792
4096,16,10,2,60,1001792,1.001792
8192,16,10,2,90,1002152,1.002152
1024,32,10,2,30,1002232,1.002232
1024,2,10,2,20,1002352,1.002352
2048,4,10,2,70,1002352,1.002352
8192,16,10,2,30,1002923,1.002923
8192,4,10,2,80,1002964,1.002964
1024,4,10,2,80,1003064,1.003064
8192,2,10,2,100,1003775,1.003775
4096,4,10,2,90,1003996,1.003996
4096,64,10,2,20,1004055,1.004055
2048,32,10,2,20,1004126,1.004126
1024,4,10,2,70,1004466,1.004466
8192,64,10,2,60,1004877,1.004877
8192,2,10,2,40,1005639,1.005639
8192,64,10,2,80,1006239,1.006239
4096,8,10,2,0,1006490,1.00649
8192,32,10,2,60,1006510,1.00651
2048,2,10,2,90,1006611,1.006611
8192,8,10,2,20,1006811,1.006811
1024,4,10,2,40,1006840,1.00684
2048,64,10,2,60,1006871,1.006871
8192,8,10,2,90,1006891,1.006891
1024,4,10,2,30,1007141,1.007141
8192,32,10,2,100,1007281,1.007281
1024,8,10,2,80,1007332,1.007332
4096,2,10,2,20,1007542,1.007542
4096,16,10,2,80,1007692,1.007692
8192,4,10,2,10,1007702,1.007702
2048,4,10,2,40,1007773,1.007773
2048,16,10,2,20,1007933,1.007933
4096,8,10,2,100,1008012,1.008012
4096,64,10,2,60,1008053,1.008053
2048,32,10,2,50,1008294,1.008294
2048,4,10,2,20,1008453,1.008453
4096,8,10,2,40,1008524,1.008524
8192,8,10,2,70,1008594,1.008594
1024,16,10,2,80,1008634,1.008634
1024,4,10,2,90,1009525,1.009525
4096,8,10,2,50,1009707,1.009707
2048,64,10,2,0,1010818,1.010818
8192,16,10,2,20,1011279,1.011279
1024,64,10,2,20,1011590,1.01159
8192,16,10,2,50,1011870,1.01187
8192,8,10,2,40,1012090,1.01209
4096,8,10,2,10,1012421,1.012421
4096,32,10,2,30,1013002,1.013002
4096,2,10,2,60,1013292,1.013292
1024,64,10,2,100,1014806,1.014806
2048,32,10,2,40,1014806,1.014806
8192,4,10,2,90,1015557,1.015557
4096,4,10,2,60,1015727,1.015727
2048,4,10,2,10,1015968,1.015968
8192,4,10,2,50,1016259,1.016259
1024,64,10,2,50,1016939,1.016939
2048,8,10,2,80,1016959,1.016959
1024,8,10,2,0,1017130,1.01713
4096,4,10,2,30,1017640,1.01764
1024,32,10,2,50,1018011,1.018011
8192,64,10,2,0,1018122,1.018122
1024,16,10,2,50,1018141,1.018141
1024,8,10,2,60,1018563,1.018563
2048,2,10,2,50,1018563,1.018563
8192,32,10,2,20,1018913,1.018913
2048,16,10,2,80,1019824,1.019824
8192,16,10,2,0,1019925,1.019925
8192,32,10,2,40,1020275,1.020275
1024,8,10,2,40,1021257,1.021257
4096,8,10,2,90,1021518,1.021518
4096,64,10,2,0,1022479,1.022479
1024,32,10,2,90,1022640,1.02264
8192,8,10,2,80,1022720,1.02272
4096,4,10,2,80,1023281,1.023281
4096,2,10,2,10,1023401,1.023401
8192,8,10,2,30,1023462,1.023462
8192,64,10,2,10,1023792,1.023792
2048,32,10,2,80,1024012,1.024012
2048,8,10,2,90,1024513,1.024513
2048,4,10,2,60,1024644,1.024644
4096,4,10,2,10,1024644,1.024644
1024,16,10,2,60,1024663,1.024663
4096,8,10,2,20,1025355,1.025355
4096,8,10,2,70,1025625,1.025625
2048,32,10,2,0,1025866,1.025866
4096,16,10,2,20,1026397,1.026397
2048,2,10,2,60,1026657,1.026657
2048,64,10,2,100,1026748,1.026748
1024,64,10,2,0,1026798,1.026798
1024,32,10,2,10,1027018,1.027018
2048,64,10,2,40,1028842,1.028842
4096,8,10,2,30,1029953,1.029953
2048,2,10,2,20,1030495,1.030495
1024,2,10,2,0,1030705,1.030705
4096,32,10,2,80,1031035,1.031035
8192,64,10,2,100,1031416,1.031416
1024,2,10,2,70,1031827,1.031827
4096,16,10,2,70,1032689,1.032689
8192,16,10,2,70,1033551,1.033551
8192,64,10,2,50,1034913,1.034913
4096,32,10,2,20,1036336,1.036336
8192,4,10,2,40,1036516,1.036516
4096,4,10,2,100,1036946,1.036946
8192,8,10,2,100,1039120,1.03912
4096,4,10,2,0,1039872,1.039872
1024,16,10,2,20,1040313,1.040313
8192,16,10,2,100,1040543,1.040543
8192,2,10,2,20,1042557,1.042557
4096,64,10,2,40,1044210,1.04421
8192,2,10,2,0,1044410,1.04441
8192,64,10,2,90,1045132,1.045132
1024,64,10,2,90,1046384,1.046384
8192,32,10,2,70,1047406,1.047406
2048,8,10,2,50,1047797,1.047797
2048,4,10,2,80,1050421,1.050421
4096,64,10,2,50,1051673,1.051673
8192,8,10,2,10,1052244,1.052244
4096,8,10,2,60,1053587,1.053587
2048,8,10,2,10,1059087,1.059087
2048,64,10,2,70,1060180,1.06018
8192,32,10,2,80,1062043,1.062043
4096,8,10,2,80,1064558,1.064558
8192,2,10,2,50,1065539,1.065539
4096,64,10,2,30,1069927,1.069927
2048,16,10,2,30,1072892,1.072892
2048,2,10,2,40,1073855,1.073855
1024,64,10,2,30,1081970,1.08197
1024,64,10,2,70,1082690,1.08269
1024,4,10,2,0,1085957,1.085957
8192,64,10,2,40,1092910,1.09291
1024,64,10,2,10,1092990,1.09299
8192,64,10,1,10,1093201,1.093201
8192,8,10,2,0,1093371,1.093371
1024,2,10,2,60,1096596,1.096596
1024,2,10,2,30,1099733,1.099733
1024,16,10,2,70,1102358,1.102358
8192,32,10,2,50,1103179,1.103179
4096,64,10,2,80,1111804,1.111804
2048,2,10,2,30,1144255,1.144255
1024,16,10,4,50,1233179,1.233179
2048,32,10,4,70,1247606,1.247606
4096,4,10,4,40,1248136,1.248136
4096,16,10,4,60,1249169,1.249169
2048,8,10,4,60,1252605,1.252605
8192,2,10,4,90,1253808,1.253808
4096,16,10,4,30,1253968,1.253968
8192,32,10,4,80,1254929,1.254929
1024,8,10,4,50,1254970,1.25497
4096,2,10,4,90,1255601,1.255601
2048,16,10,4,10,1256683,1.256683
2048,32,10,4,50,1258295,1.258295
4096,4,10,4,70,1259227,1.259227
2048,8,10,4,50,1259678,1.259678
8192,32,10,4,70,1260420,1.26042
8192,2,10,4,50,1260660,1.26066
8192,8,10,4,70,1260750,1.26075
1024,16,10,4,100,1260770,1.26077
4096,4,10,4,90,1261772,1.261772
4096,2,10,4,10,1262403,1.262403
4096,64,10,4,30,1262604,1.262604
4096,16,10,4,80,1262814,1.262814
8192,2,10,4,60,1263375,1.263375
8192,2,10,4,40,1264056,1.264056
4096,2,10,4,50,1264747,1.264747
4096,8,10,4,10,1265248,1.265248
1024,64,10,4,50,1265559,1.265559
8192,64,10,4,100,1265649,1.265649
4096,8,10,4,30,1265689,1.265689
8192,8,10,4,80,1266491,1.266491
2048,16,10,4,40,1267503,1.267503
4096,8,10,4,50,1267853,1.267853
1024,32,10,4,70,1269356,1.269356
2048,8,10,4,70,1269446,1.269446
8192,16,10,4,40,1269737,1.269737
8192,4,10,4,20,1269766,1.269766
1024,32,10,4,90,1270448,1.270448
2048,4,10,4,40,1270919,1.270919
1024,16,10,4,40,1271660,1.27166
2048,4,10,4,80,1271690,1.27169
8192,16,10,4,0,1272071,1.272071
1024,32,10,4,100,1272682,1.272682
1024,32,10,4,60,1272812,1.272812
2048,32,10,4,60,1273173,1.273173
1024,4,10,4,50,1274115,1.274115
4096,8,10,4,80,1275388,1.275388
2048,16,10,4,0,1275577,1.275577
8192,4,10,4,90,1276218,1.276218
4096,2,10,4,20,1276288,1.276288
2048,16,10,4,60,1276569,1.276569
2048,4,10,4,10,1277060,1.27706
1024,4,10,4,20,1277090,1.27709
4096,32,10,4,20,1278533,1.278533
4096,8,10,4,20,1279505,1.279505
2048,64,10,4,90,1279746,1.279746
2048,4,10,4,90,1281008,1.281008
8192,2,10,4,10,1281939,1.281939
1024,4,10,4,90,1282139,1.282139
8192,8,10,4,10,1282220,1.28222
4096,4,10,4,30,1282680,1.28268
1024,4,10,4,40,1283061,1.283061
2048,32,10,4,30,1283102,1.283102
4096,32,10,4,10,1283372,1.283372
8192,64,10,4,50,1283953,1.283953
8192,64,10,4,10,1284154,1.284154
1024,2,10,4,30,1284434,1.284434
8192,32,10,4,90,1284654,1.284654
1024,8,10,4,90,1284854,1.284854
4096,16,10,4,50,1285014,1.285014
2048,16,10,4,90,1285676,1.285676
2048,64,10,4,50,1285786,1.285786
1024,32,10,4,0,1286127,1.286127
1024,2,10,4,100,1286598,1.286598
8192,4,10,4,70,1287059,1.287059
2048,32,10,4,80,1287169,1.287169
2048,16,10,4,30,1287740,1.28774
4096,2,10,4,40,1288021,1.288021
1024,8,10,4,80,1288201,1.288201
4096,8,10,4,100,1288421,1.288421
2048,16,10,4,20,1288551,1.288551
1024,2,10,4,20,1288762,1.288762
4096,2,10,4,80,1289223,1.289223
4096,64,10,4,40,1289323,1.289323
1024,4,10,4,70,1289933,1.289933
8192,8,10,4,100,1290074,1.290074
2048,32,10,4,20,1290084,1.290084
4096,8,10,4,0,1290215,1.290215
8192,64,10,4,20,1290765,1.290765
4096,64,10,4,50,1291116,1.291116
2048,4,10,4,100,1291226,1.291226
8192,8,10,4,50,1291487,1.291487
1024,32,10,4,30,1291658,1.291658
8192,32,10,4,50,1291868,1.291868
8192,2,10,4,0,1292028,1.292028
4096,64,10,4,100,1292108,1.292108
2048,64,10,4,70,1292459,1.292459
2048,64,10,4,60,1292729,1.292729
8192,4,10,4,30,1293451,1.293451
4096,4,10,4,100,1293972,1.293972
1024,16,10,4,60,1294322,1.294322
1024,64,10,4,90,1294563,1.294563
8192,8,10,4,60,1295134,1.295134
4096,2,10,4,0,1295584,1.295584
2048,8,10,4,0,1295745,1.295745
2048,64,10,4,0,1296226,1.296226
1024,16,10,4,0,1296446,1.296446
1024,8,10,4,30,1296696,1.296696
4096,16,10,4,90,1296726,1.296726
8192,64,10,4,60,1296726,1.296726
1024,4,10,4,100,1296897,1.296897
4096,32,10,4,0,1297167,1.297167
8192,32,10,4,20,1297187,1.297187
8192,16,10,4,100,1297938,1.297938
8192,2,10,4,30,1298109,1.298109
1024,64,10,4,10,1298690,1.29869
8192,4,10,4,60,1299441,1.299441
2048,64,10,4,10,1299571,1.299571
8192,16,10,4,30,1299992,1.299992
2048,64,10,4,40,1300484,1.300484
1024,16,10,4,70,1300684,1.300684
1024,4,10,4,10,1300904,1.300904
4096,4,10,4,50,1301125,1.301125
4096,8,10,4,90,1301645,1.301645
1024,16,10,4,90,1301646,1.301646
4096,64,10,4,70,1302337,1.302337
4096,8,10,4,70,1302537,1.302537
1024,8,10,4,70,1302637,1.302637
4096,32,10,4,50,1303990,1.30399
8192,4,10,4,40,1303990,1.30399
4096,2,10,4,60,1304280,1.30428
4096,16,10,4,0,1304340,1.30434
8192,16,10,4,10,1304481,1.304481
2048,4,10,4,50,1305443,1.305443
4096,4,10,4,10,1305713,1.305713
8192,16,10,4,20,1306204,1.306204
8192,4,10,4,80,1307236,1.307236
2048,16,10,4,100,1307336,1.307336
1024,64,10,4,80,1307627,1.307627
4096,8,10,4,60,1308348,1.308348
1024,64,10,4,60,1308759,1.308759
2048,2,10,4,20,1308980,1.30898
4096,64,10,4,80,1309450,1.30945
2048,4,10,4,30,1309560,1.30956
4096,4,10,4,0,1309681,1.309681
8192,2,10,4,100,1310391,1.310391
2048,8,10,4,40,1311304,1.311304
2048,2,10,4,100,1311704,1.311704
1024,16,10,4,80,1312095,1.312095
8192,32,10,4,10,1312446,1.312446
2048,32,10,4,100,1313598,1.313598
2048,4,10,4,0,1313798,1.313798
1024,16,10,4,20,1314008,1.314008
8192,8,10,4,30,1314169,1.314169
4096,32,10,4,60,1314870,1.31487
8192,2,10,4,80,1315000,1.315
1024,32,10,4,10,1315551,1.315551
1024,4,10,4,0,1315692,1.315692
8192,16,10,4,60,1315712,1.315712
1024,32,10,4,20,1316392,1.316392
4096,32,10,4,70,1317004,1.317004
1024,4,10,4,80,1317174,1.317174
8192,32,10,4,40,1318216,1.318216
8192,64,10,4,80,1319018,1.319018
4096,32,10,4,30,1319168,1.319168
2048,32,10,4,90,1319257,1.319257
4096,32,10,4,90,1320140,1.32014
2048,2,10,4,10,1320551,1.320551
2048,8,10,4,30,1322213,1.322213
1024,2,10,4,90,1322534,1.322534
4096,2,10,4,30,1322564,1.322564
2048,4,10,4,70,1322684,1.322684
8192,8,10,4,0,1322714,1.322714
2048,32,10,4,10,1323265,1.323265
1024,4,10,4,30,1323386,1.323386
4096,2,10,4,70,1323386,1.323386
2048,64,10,4,30,1323626,1.323626
1024,2,10,4,0,1323777,1.323777
4096,64,10,4,0,1324077,1.324077
1024,2,10,4,80,1324347,1.324347
8192,4,10,4,0,1325089,1.325089
2048,8,10,4,20,1325279,1.325279
2048,64,10,4,20,1325459,1.325459
8192,4,10,4,10,1325730,1.32573
2048,8,10,4,100,1326030,1.32603
1024,8,10,4,60,1326321,1.326321
8192,32,10,4,60,1326432,1.326432
8192,64,10,4,0,1327603,1.327603
